embeddings	type	entity	entity_normalized	entity_normalized_clean	wikidata_qid
89957	LOC	Francisco	San Francisco	San Francisco	
89959,89960	LOC	San lusto	San Justo	San Justo	
89979	MISC	Corte	Corte	Corte	
89986,89987,89988,89989	MISC	Crepé de la China	Crepé de la China	Crepé de la China	
89992	MISC	Georgette	Georgette	Georgette	
90027,90028	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
90031,90032	LOC	San Juan	San Juan	San Juan	
90071,90072	MISC	Mme .	Mme	Mme	
90074,90075	MISC	C. I.	C. I.	C. I.	
90077	MISC	Waler	Waler	Waler	
90083,90084	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
90087,90088	PER	T. Aguiar	T. Aguilar	T. Aguilar	
90101,90102	LOC	San Juan	San Juan	San Juan	
90106,90107,90108	LOC	Germán plaz Hermano	Germán Díaz Hermano	Germán Díaz Hermano	
90113,90114,90115,90116,90117	LOC	calle de 2 San lusto	calle de 2 San Justo	calle de 2 San Justo	
90121,90122,90123	LOC	de la Lana	de la Lana	de la Lana	
90144,90145	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
90172	MISC	Hovarde	Howard	Howard	
90188,90189	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
90200	MISC	Hovard	Howard	Howard	
90204	LOC	Cuba	Cuba	Cuba	
90232,90233,90234,90235,90236,90237	MISC	La Casa Que Vende lo Mejor	La Casa Que Vende lo Mejor	La Casa Que Vende lo Mejor	
90249	MISC	Hovarde	Howard	Howard	
90267,90268,90269,90270,90271	MISC	CASA QUE VENDE LO MEIOR	CASA QUE VENDE LO MEIOR	La Casa Que Vende lo Mejor	
90272,90273,90274	LOC	SAN IUAN PONCE	SAN IUAN PONCE	San Iuan Ponce	
90275	LOC	MAYAGUEZ	Mayagüez	Mayagüez	
90278,90279,90280	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
90286,90287,90288,90289	MISC	Heraldo de la Mujer	Heraldo de la Mujer	Heraldo de la Mujer	
90312	ORG	Legislatura	Legislatura	Legislatura	
90341	LOC	Metropoli	Metrópoli	Metrópoli	
90349	MISC	Constitución	Constitución	Constitución	
90356,90357	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
90366,90367	ORG	Estados Unidos	Estados Unidos	Estados Unidos	
90401	LOC	Metropoli	Metrópoli	Metrópoli	
90415,90416	ORG	EL COMPAS	El Compás	El Compás	
90419	LOC	CRISTO	Cristo	Cristo	
90421,90422	LOC	San Juan	San Juan	San Juan	
90424,90425	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
90427,90428,90429	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
90432,90433,90434	ORG	F. S Co	F. S Co	F. S Co	
90525,90526,90527,90528	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
90543,90544	LOC	SAN JUAN	San Juan	San Juan	
90549,90550,90551	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
90571,90572,90573	MISC	Pomada Cutánea FELITA	Pomada Cutánea FELITA	Pomada Cutánea FELITA	
90629,90630	MISC	Pada LA	Pada LA	Pada LA	
90648	MISC	CREMAS	CREMAS	Cremas	
90684	MISC	Pomada	Pomada	Pomada	
90686	MISC	LELLIA	LELLIA	Lellia	
90696,90697	PER	JUANA DIAZ	Juana Díaz	Juana Díaz	Q50019258
90710	LOC	Ponce	Ponce	Ponce	
90721,90722,90723,90724,90725	PER	María leresa Camacho de Robles	María leresa Camacho de Robles	María leresa Camacho de Robles	
90737,90738	LOC	San Juan	San Juan	San Juan	
90745,90746,90747	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
90756,90757,90758,90759,90760,90761,90762	ORG	DEFENSORA DE LOS DERECHOS DE LA MUJER	Defensora de los Derechos de la Mujer	Revista Mensual Defensora de los Derechos de la Mujer	
90765,90766	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
90769,90770,90771,90772	ORG	Alianza internacional de Mujeres	Alianza Internacional de Mujeres	Alianza Internacional de Mujeres	
90775,90776,90777,90778	PER	ANA ROQUE DE DUPREY	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
90805,90806,90807,90808	PER	Trina Padilla de Sanz	Trina Padilla de Sanz	Trina Padilla de Sanz	Q6152690
90810,90811,90812	MISC	Hija del Caribe	La Hija del Caribe	La Hija del Caribe	
90820,90821,90822,90823	PER	Teresita Manenal de Cesten	Teresita Manenal de Cetero	Teresita Manenal de Cetero	
90827,90828,90829	PER	Carmela Bulate Sanurio	Carmela Eulate Sanjurjo	Carmela Eulate Sanjurjo	Q50672228
90832	PER	Carmen	Carmen	Carmen	
90839,90840	PER	Amparo Femender	Amparo Fernandez Náter	Amparo Fernandez Náter	
90843,90844	PER	Concita Metender	Concita Metender	Concita Metender	
90845,90846,90847,90848	PER	Luisa amela de Rostos	Luisa Amelia de Hostos	Luisa Amelia de Hostos	
90854,90855	PER	Don Manuel	Manuel	Manuel	
90861,90862	PER	Don Francio	Don Francio	Francus	Q1442723
90868,90869,90870,90871	PER	María Luisa de Angelis	María Luisa Angelis de Canino	María Luisa Angelis de Canino	
90873,90874,90875,90876	PER	Sisla Arce de Astol	Sisla Arce de Astol	Sisla Arce de Astol	
90877,90878,90879,90880	PER	María Angelina de Hostos	María Angelina de Hostos	María Angelina de Hostos	
90884	PER	Cavetan	Cayetano Coll	Cayetano Coll	
90889,90890	PER	R. Cestro	R. Cestero	R. Cestero	
90957,90958,90959,90960	MISC	Una Hoja del Pasado	Una Hoja del Pasado	Una Hoja del Pasado	
90973,90974,90975,90976	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
90977,90978,90979,90980	PER	Luisa Amelia de Hostos	Luisa Amelia de Hostos	Luisa Amelia de Hostos	
90981,90982,90983,90984	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
90985,90986,90987	PER	Armando D. García	Armando D. García	Armando D. García	Q127427683
90990,90991,90992	PER	Laura de Bensac	Laura de Bensac	Laura de Bensac	
90995,90996	MISC	La Redacción	DE LA REDACCIÓN	De la Redacción	
90999,91000,91001,91002	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
91003,91004,91005	PER	Margarita del Prado	Margarita del Prado	Margarita del Prado	
91006,91007,91008,91009	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
91027,91028	LOC	San Juan	San Juan	San Juan	
91035,91036,91037	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
91039,91040,91041,91042	MISC	DICCIONARIO ENCICLOPEDICO HIPANO AMERICANO	Diccionario Enciclopédico Hispano Americano	Diccionario Enciclopédico Hispano Americano	
91074,91075	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
91126	MISC	Encielopedico	Encielopedico	Encielopedico	
91249	PER	FORD	FORD	Ford	
91253,91254,91255	ORG	THE GROLIER SOCIETY	THE GROLIER SOCIETY	The Grolier Society	
91259,91260	LOC	San Juan	San Juan	San Juan	
91267,91268,91269,91270	MISC	Diccionario Enciclopédico Hispano Americano	Diccionario Enciclopédico Hispano Americano	Diccionario Enciclopédico Hispano Americano	
91295,91296,91297	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
91303,91304	LOC	TIERRA PUERTORRIOUERA	TIERRA PUERTORRIOUERA	Tierra Puertorriouera	
91313	LOC	LA	LA	La	
91315	LOC	HABANA	La Habana	La Habana	
91339	MISC	Antillas	Patillas	Patillas	
91376	PER	Alica	Alica	Alica	Q4062342
91408	LOC	america	América	América	
91418	LOC	Aloria	Aloria	Aloria	
91429	LOC	Andes	Andes	Andes	
91448,91449	LOC	Ma carile	Mar Caribe	Mar Caribe	
91472	MISC	Romo	Romo	Romo	
91491	LOC	Amerca	América	América	
91537,91538	LOC	Sua Amérita	Sudamérica	Sudamérica	
91560	LOC	Boriquén	Boriquén	Boriquén	
91567	LOC	Antilas	Antilas	Antilas	
91601	LOC	Cuba	Cuba	Cuba	
91603,91604	LOC	santo Domingo	Santo Domingo	Santo Domingo	
91883,91884	MISC	Nario rros	Nario rros	Nario rros	
91886	PER	Canopie	Canopie	Canopie	
91916	LOC	Canas	Canas	Canas	
91941	PER	Orión	Orión	Orión	
91966,91967,91968	MISC	Cruz de sur	Cruz de sur	Cruz de sur	
92040	MISC	Univero	Universidad	Universidad	
92092,92093,92094,92095	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
92098,92099,92100	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
92102,92103,92104,92105	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
92337	PER	Pomona	Pomona	Pomona	
92537	MISC	Cerantes	Cerantes	Cerantes	
92610	LOC	Rores	Rores	Rores	
92636	MISC	Antoria	Antoria	Antoria	
92653	ORG	CONFEDERA	CONFEDERA	Confedera	
92658,92659,92660	ORG	LAS ISLAS ANTILLANAS	LAS ISLAS ANTILLANAS	Las Islas Antillanas	
92663,92664,92665,92666	PER	Ana ROOUE DE DUPRER	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
92680,92681,92682,92683	MISC	Heraldo de la Mujer	Heraldo de la Mujer	Heraldo de la Mujer	
92687,92688	PER	William Pen	William	William	
92778	PER	Mata	Mata	Mata	
92784,92785,92786	PER	M. de Hostos	M. de Hostos	Amelia de Hostos	
92806	LOC	América	América	América	
92824	PER	Natalera	Natalera	Natalera	
92942,92943,92944	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
92960	MISC	ArabePOR	ArabePOR	ArabePOR	
92961,92962,92963	PER	CARMELA EULATE SANURTO	Carmela Eulate Sanjurjo	Carmela Eulate Sanjurjo	Q50672228
92976,92977	PER	Carmela Eulate	Carmela Eulate	Carmela Eulate Sanjurjo	Q50672228
93040	LOC	Arica	América	América	
93129	PER	Isabel	Isabel	Isabel	
93148	LOC	Consuelo	Consuelo	Consuelo	
93153	PER	sabel	Isabel	Isabel	
93167	PER	Dios	Dios	Dios	Q190
93175	PER	CARMELA	Carmela Eulate	Carmela Eulate Sanjurjo	Q50672228
93178,93179,93180,93181	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
93185,93186	PER	ISABEL SINTES	ISABEL SINTES	Isabel Sintes	
93190,93191,93192	MISC	Angel de Casablanca	Angel de Casablanca	Angel de Casablanca	
93245	PER	Dios	Dios	Dios	Q190
93274	LOC	Casablanca	Casablanca	Casablanca	
93285	PER	Carmela	Carmela Eulate	Carmela Eulate Sanjurjo	Q50672228
93336	MISC	Catrato	Catrato	Catrato	
93337	LOC	de	de	de	
93338	MISC	condora	condora	condora	
93350	MISC	Amora	Amora	Amora	
93472	PER	Noldete	Noldete	Noldete	
93477,93478	MISC	mar Rominita	mar Rominita	mar Rominita	
93481,93482,93483,93484	MISC	Pose de aler arra	Pose de aler arra	Pose de aler arra	
93626	PER	Creador	Creador	Bryan Brack	Q64007383
93629,93630	PER	ASIUL ALEMA	Asiul Ailema	Asiul Ailema	
93634,93635,93636,93637	PER	Ana Roqué de Duprey	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
93640,93641,93642	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
93644,93645,93646,93647	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
93877,93878,93879	PER	Concha Meléndez	Concha Meléndez	Concha Meléndez	Q2881387
94110,94111,94112	PER	Armando D. GARCIA	Armando D. García	Armando D. García	Q127427683
94135	LOC	Raaba	Raaba	Raaba	
94146	MISC	Polas	Polas	Polas	
94154	LOC	Moca	Moca	Moca	
94221	PER	Antar	Antar	Antar	
94223	LOC	Suedago	Suedago	Suedago	
94231,94232	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
94275	PER	Carmela	Carmela Eulate	Carmela Eulate Sanjurjo	Q50672228
94293,94294,94295,94296,94297	MISC	Liberia de San de Sanjurio	Liberia de San de Sanjurio	Liberia de San de Sanjurio	
94335,94336,94337	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
94339,94340,94341,94342	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
94390,94391	MISC	Mujer moder	Mujer moder	Mujer moder	
94396,94397	PER	Sra .	Sra .		
94399	PER	Poro	Poro	Poros	Q28935
94447	MISC	De	de	de	
94460	PER	Arona	Arona	Arona	
94721	LOC	América	América	América	
94771	PER	Bolio	Bolio	Bolio	
94779	PER	Euemira	Edelmira	Edelmira	
94806,94807	PER	Dolores Bolio	Dolores Bolio	Dolores Bolio Cantarell	Q56442212
94840	PER	Edelmira	Edelmira	Edelmira	
95270,95271,95272,95273	PER	Ana ROQUE DE DUPREY	Ana Roqué de Duprey	Ana Roque de Duprey	Q4750492
95276,95277,95278	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
95280,95281,95282,95283	MISC	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
95291	MISC	MUNDO	MUNDO	Mundo	
95298	PER	COPERNICO	Copérnico	Nicolás Copérnico	Q619
95301,95302	PER	Camilo Flammarión	Camilo Flammarión	Camille Flammarion	Q295524
95342,95343,95344	PER	Aristaro de Samos	Aristarco de Samos	Aristarco de Samos	Q140188
95362	MISC	Sul	Sul	Sul	
95367	PER	Conernico	Copérnico	Nicolás Copérnico	Q619
95407	PER	Ncole	Ncole	Ncole	
95411	LOC	Lasen	Lasen	Lasen	
95415	PER	Carlos	Carlos	Carlos	
95417	PER	V	V.	V.	
95428	MISC	Munjo	Munjo	Munjo	
95435	PER	Aristiteles	Aristóteles	Aristóteles	Q868
95454	PER	Oresme	Oresme	Nicolás Oresme	Q310777
95494	LOC	Lisicux	Lisicux	Lisicux	
95504	MISC	Ronen	Ronen	Ronen	
95556	MISC	Biblia	Biblia	Biblia	
95593	MISC	Biblia	Biblia	Biblia	
95620	PER	Aristoteles	Aristóteles	Aristóteles	Q868
95631,95632	PER	Nicola Presme	Nicola Presme	Nicola Presme	
95636,95637,95638	PER	Aristarco de Samos	Aristarco de Samos	Aristarco de Samos	Q140188
95642	PER	Conernico	Copérnico	Nicolás Copérnico	Q619
95657	MISC	Sol	Sol	Sol	
95696	MISC	Escolástica	Escolástica	Escolástica	
95704	MISC	Tomis	Tomis	Tomis	
95716	LOC	Cusa	Cusa	Cusa	
95724	PER	Conernico	Copérnico	Nicolás Copérnico	Q619
95749	PER	Conernico	Copérnico	Nicolás Copérnico	Q619
95758	PER	conernico	Copérnico	Nicolás Copérnico	Q619
95806	PER	Aristoteles	Aristóteles	Aristóteles	Q868
95809	PER	Manister	Manister	Manister	
95817,95818	MISC	LA MUJER	La Mujer Moderna	La Mujer Moderna	
95820,95821	MISC	CANTO ALFUEGO	CANTO ALFUEGO	Canto Alfuego	
95948	LOC	Fuego	Fuego	Fuego	
95993	LOC	Fuego	Fuego	Fuego	
96030	PER	Puego	Fuego	Fuego	
96061,96062,96063	MISC	Nuestras Pueras Mentales	Nuestras Pueras Mentales	Nuestras Pueras Mentales	
96070,96071	PER	Prentice Multord	Prentice Multord	Prentice Multord	
96074,96075,96076	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
96078,96079,96080	PER	Laura DE BENSAC	Laura de Bensac	Laura de Bensac	
96106	PER	EUGENIA	EUGENIA	Eugenia	
96109,96110,96111,96112	MISC	MUJERES DE LA INDIA	MUJERES DE LA INDIA	Mujeres de la India	
96128	PER	Maria	María	Virgen María	Q345
96147	LOC	Madrid	Madrid	Madrid	
96155,96156	PER	ESSAD PASHA	ESSAD PASHA	Essad Bajá	Q366796
96167	LOC	París	París	París	
96195	LOC	Aba	Aba	Aba	
96201	LOC	BELGICA	Bélgica	Bélgica	
96204	LOC	Brasil	Brasil	Brasil	
96213	LOC	Qumabara	Qumabara	Qumabara	
96221	ORG	pras	pras	pras	
96235	LOC	GINEBRA	GINEBRA	Ginebra	
96249	LOC	imbra	imbra	imbra	
96254,96255,96256	MISC	El sibado desmo	El sibado desmo	El sibado desmo	
96261,96262	PER	Cario Caman	Cario Caman	Cario Caman	
96271,96272,96273,96274	ORG	Alama internacional del suraEntre	Alama internacional del suraEntre	Alama internacional del suraEntre	
96323	LOC	París	París	París	
96337	LOC	Tokio	Tokio	Tokio	
96415,96416	PER	Len Totas	Len Totas	Len Totas	
96464,96465,96466,96467	MISC	Congreso Feminista de Ginebra	Congreso Feminista de Ginebra	Congreso Feminista de Ginebra	
96469	LOC	Suna	Suna	Suna	
96472,96473,96474	PER	Mrs Marimini Sen	Marimini Sen	Marimini Sen	
96595,96596	ORG	Cruz Roia	Cruz Roja	Cruz Roja	
96627	ORG	Gobierno	Gobierno	Gobierno	
96713,96714,96715	PER	Mrs. Marinalini Sen	Marimini Sen	Marimini Sen	
96789	LOC	india	India	India	
96875	ORG	Gobierno	Gobierno	Gobierno	
96905,96906,96907,96908	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
96911,96912,96913	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
96915,96916,96917,96918	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
96944,96945,96946	MISC	Certámen de Poesías	Certámen de Poesías	Certámen de Poesías	
96957,96958,96959	MISC	Cerimen de Mista	Cerimen de Mista	Cerimen de Mista	
96990,96991,96992,96993	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
97061,97062	PER	Armando Palio	Armando Palio	Armando Palio	
97079	MISC	Naturaleza	Naturaleza	Naturaleza	
97160	MISC	Naturaleza	Naturaleza	Naturaleza	
97181	LOC	España	España	España	
97223,97224,97225	MISC	Certamen de Música	Certamen de Música	Certamen de Música	
97237	PER	Riano	Riano	Riano	
97240	PER	Aren	Aren	Aren	
97242	PER	Campoamor	Campoamor	Ramón de Campoamor	Q64578
97256	MISC	Pintura	Pintura	Pintura	
97275	LOC	Naguabo	Naguabo	Naguabo	
97286,97287	PER	Camelia Fuertes	Camelia Fuertes	Camelia Fuertes	
97291	PER	Callario	Callario	Callario	
97316	MISC	Belicidad	Belicidad	Belicidad	
97331,97332	PER	Maños muera	Maños muera	Maños muera	
97346	PER	José	José	José de Nazaret	Q128267
97363,97364	LOC	Puerto Rico	Puerto Rico	Puerto Rico	
97373,97374,97375,97376	PER	Don Manolo Negrón Collazo	Don Manolo Negrón Collazo	Manolo Negrón Collazo	
97388,97389	LOC	San Juan	San Juan	San Juan	
97405,97406,97407	MISC	Profesora de Castellano	Profesora de Castellano	Profesora de Castellano	
97412	ORG	Ala	Ala	Ala	
97413,97414,97415	MISC	Escuela de San	Escuela de San	Escuela de San	
97416	LOC	Juan	Juan	Juan	
97422,97423	PER	Conela Medades	Conela Medades	Conela Medades	
97433,97434,97435	PER	Alicia Nova Duprey	Alicia Nova Duprey	Alicia Nova Duprey	
97440	misc	Directora	Directora	Directora	
97468,97469	MISC	miel School	miel School	miel School	
97488,97489,97490,97491,97492	LOC	Asilo de Niñas de Santurce	Asilo de Niñas de Santurce	Asilo de Niñas de Santurce	
97510	PER	Santela	Santela	Santela	
97542	LOC	Ponce	Ponce	Ponce	
97545	MISC	Valedictory	Valedictory	Valedictory	
97554,97555	PER	Cariota Mendez	Carlota Méndez	Carlota Méndez	
97563,97564	PER	Tabel Chardón	Tabel Chardón	Tabel Chardón	
97640	MISC	Sanscrito	Sanscrito	Sanscrito	
97645	LOC	Octora	Octora	Octora	
97653,97654,97655	LOC	Africa del Sur	África del Sur	África del Sur	
97677	MISC	Mrs	Mrs	Mrs	
97679,97680	PER	Anie Besante	Anie Besante	Anie Besante	
97762,97763	MISC	LA REDACCION	DE LA REDACCIÓN	De la Redacción	
97766,97767,97768	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
97772,97773	PER	AMADO NERVO	Amado Nervo	Amado Nervo	Q452130
97866	MISC	Vida	Vida	Vida	
97873	MISC	Misterio	Misterio	Misterio	
97888	MISC	Seros	Seros	Seros	
97902	PER	Dios	Dios	Dios	Q190
97917	PER	Dios	Dios	Dios	Q190
97941	PER	Dios	Dios	Dios	Q190
97981,97982	PER	Andrés Cobera	Andrés Cobera	Andrés Cobera	
98025,98026,98027	PER	Julia Reves Ruiz	Julia Reves Ruiz	Julia Reves Ruiz	
98046,98047	PER	Srta .	Srta .		
98049,98050	PER	Jula mees	Jula mees	Jula mees	
98071,98072	LOC	Plaza Baldorioto	Plaza Baldorioto	Plaza Baldorioto	
98104	PER	Toro	Toro	Toro	
98108,98109	LOC	Rio Piedras	Río Piedras	Río Piedras	
98111,98112	PER	Srta .	Srta .		
98114	PER	Vila	Vila	Vila	
98121	MISC	Kermese	Kermese	Kermese	
98123,98124	LOC	Rio Piedras	Río Piedras	Río Piedras	
98140	LOC	Contalecencia	Contalecencia	Contalecencia	
98160,98161	LOC	Rio Piedras	Río Piedras	Río Piedras	
98193,98194,98195	PER	Pedro de Angelis	Pedro de Angelis	Pedro de Angelis	Q6070420
98229,98230	PER	María Luisa	María Luisa Angelis de Canino	María Luisa Angelis de Canino	
98249	PER	Emilia	Emilia	Emilia	
98251,98252,98253	PER	Rominez de Materer	Rominez de Materer	Rominez de Materer	
98256	LOC	Cuba	Cuba	Cuba	
98263	PER	vietor	vietor	vietor	
98281	PER	Magino	Magino	Magino	
98284	LOC	Santurce	Santurce	Santurce	
98301	LOC	Ponce	Ponce	Ponce	
98304	PER	J.	J.	J.	
98306,98307	PER	Llores Echavarría	Llores Echavarría	Llores Echavarría	
98319	PER	Canidad	Canidad	Canidad	
98333,98334,98335	PER	Arturo Aponte Rodriguez	Arturo Aponte Rodriguez	Arturo Aponte Rodriguez	
98358,98359	LOC	Nueva Yor	Nueva York	Nueva York	
98366	MISC	RELITA	RELITA	Relita	
98399,98400	PER	Todoro Aguilar	Teodoro Aguilar	Teodoro Aguilar	
98414,98415	ORG	Estados Unidos	Estados Unidos	Estados Unidos	
98423	PER	María	María	Virgen María	Q345
98444,98445	MISC	Diccionario Encielopatro	Diccionario Enciclopédico	Diccionario Enciclopédico Hispano Americano	
98516	PER	I.	I.	I.	
98517,98518,98519,98520	PER	RALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
98559	LOC	Senira	Senira	Senira	
98565,98566,98567	LOC	San JumSánchez Morales	Sánchez Morales & Co.	Sánchez Morales & Co.	
98612,98613,98614,98615	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
98617,98618,98619	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
98621,98622,98623	PER	Margarita DEL PRADO	Margarita del Prado	Margarita del Prado	
98626,98627,98628,98629	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
98644	PER	Marcola	Marcola	Marcola	
98665	LOC	Bancia	Francia	Francia	
98675	PER	Irma	Irma	Irma	
98791,98792	PER	don Pedroque	Don Pedro	Pedro	
98827	PER	Majadero	Majadero	Majadero	
98986	PER	Leopodo	Leopoldo	Leopoldo	
99088	PER	V	V.	V.	
99096	PER	Irma	Irma	Irma	
99116	PER	Wiliam	William	William	
99135	PER	Irma	Irma	Irma	
99160	PER	William	William	William	
99234	PER	Vihan	Vihan	Vihan	
99269	PER	V.	V.	V.	
99286	PER	V	V.	V.	
99288	PER	Wiliame	William	William	
99302	PER	Irma	Irma	Irma	
99305	PER	V.	V.	V.	
99343	PER	V.	V.	V.	
99348,99349	LOC	Nuera Yonte	Nueva York	Nueva York	
99387	PER	Mr.	Mr.		
99388	PER	Ruiento	Ruiento	Ruiento	
99395	PER	V.	V.	V.	
99397,99398	PER	Linian soren	Linian soren	Linian soren	
99407	PER	V.	V.	V.	
99420,99421	PER	V .	V.	V.	
99431,99432	PER	Mr. Ruien	Mr. Ruien	Ruien	
99446	MISC	Mis	Mis	Mis	
99471	PER	Irma	Irma	Irma	
99494	MISC	Dios	Dios	Dios	
99496	PER	Irma	Irma	Irma	
99503,99504	PER	V .	V.	V.	
99528	PER	William	William	William	
99531	PER	V.	V.	V.	
99536,99537,99538	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
99540,99541,99542,99543	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
99562,99563,99564	PER	Ana V .	Ana V .	Ana V.	
99570,99571	PER	V .	V.	V.	
99619	PER	Lilian	Lilian	Lilian	
99770	MISC	Lempoido	Lempoido	Lempoido	
99808	PER	Nura	Nura	Nura	
99832	MISC	coranOlvideme	coranOlvideme	coranOlvideme	
99836	PER	Irma	Irma	Irma	
99860	PER	miliam	miliam	miliam	
99875	LOC	Mumnia	Mumnia	Mumnia	
99892	PER	U.	U.	U.	
99937,99938,99939,99940	ORG	HERALDO DE LA MUJER	Heraldo de la Mujer	Heraldo de la Mujer	
100173,100174,100175	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
100298,100299,100300	ORG	Ayuntamiento de Madrid	Ayuntamiento de Madrid	Ayuntamiento de Madrid	
100305,100306	LOC	coSan Francisco	San Francisco	San Francisco	
