sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_002885,femina,2885,educacion,lectura,"Por lo visto el hombre de la barba blanca. y de las gafas verdes quería sacar de mi pobre persomilla un clasiquito; pe o yo no le ponía gran atención á sus consejos, porque el hombre de la barba blanca y de las gafas verdes se estaba haciendo algo majadero con sus repetidas indicaciones acerca de la lectura de los clásicos, no obstante esto me vi inclinado en mas de una ocasión á comprar toda la biblioteca clásica y muy especialmente á Virgilio y Horacio.",por lo visto el hombre de la barba blanca y de las gafas verdes queria sacar de mi pobre persomilla un clasiquito pe o yo no le ponia gran atencion a sus consejos porque el hombre de la barba blanca y de las gafas verdes se estaba haciendo algo majadero con sus repetidas indicaciones acerca de la lectura de los clasicos no obstante esto me vi inclinado en mas de una ocasion a comprar toda la biblioteca clasica y muy especialmente a virgilio y horacio,85,0,1,-1,-0.0117647058823529,negativa,,pobre
femina_004418,femina,4418,educacion,escuela,"Dí la verdad, ¿o quieres hacerme creer que las clases duran hasta las ocho? Paula.—NO.... pero de la escuela fuí al parque a patinar por un momento y antes de lo que imaginara.... (Con asombrosa firmeza, calmamente, elabora la mentira). (Niklos la esta esperando en el lugar acostumbrado la tarde del siguiente día.",di la verdad o quieres hacerme creer que las clases duran hasta las ocho paula no pero de la escuela fui al parque a patinar por un momento y antes de lo que imaginara con asombrosa firmeza calmamente elabora la mentira niklos la esta esperando en el lugar acostumbrado la tarde del siguiente dia,54,0,1,-1,-0.0185185185185185,negativa,,mentira
femina_004622,femina,4622,educacion,colegio,"Doce años más tarde, en decadencia la institución religiosa, el colegio fué clausurado y trajeron a Nisia á mi casa.",doce anos mas tarde en decadencia la institucion religiosa el colegio fue clausurado y trajeron a nisia a mi casa,20,0,1,-1,-0.05,negativa,,decadencia
femina_005520,femina,5520,educacion,colegios,"En los campos de batalla, en los colegios, en los hospitales, en todas partes donde hay dolor, donde hay necesidades y miserias, están ellas para con sus piadosas manos y edificantes ejemplos fortalecer alentar a las almas enfermas, a los espíritus abatidos.",en los campos de batalla en los colegios en los hospitales en todas partes donde hay dolor donde hay necesidades y miserias estan ellas para con sus piadosas manos y edificantes ejemplos fortalecer alentar a las almas enfermas a los espiritus abatidos,42,0,1,-1,-0.0238095238095238,negativa,,dolor
femina_005981,femina,5981,educacion,escuela,"La hora fuerte del sexo débil ha sonado con vibraciones que se prolongaran por muchos años, quien sabe si por siglos, anunciando el advenimiento de una verdad práctica que ya era para muchos poetas y pensadores una verdad teórica; la desaparición de jerarquías sexuales, la mas absurda aberración quizá de nuestra historia social! ¿Por que, ni en que ha de ser la mujer inferior al hombre La maldiciente y reganona escuela de Euripides, fundada en el ocioso espíritu de los gineceos, llegó á tomar valores filosóficos con el fácil repudio de las esposas romanas; valores satíricos, con las preciosas ridículas de Moliere, valores economicos con las derivaciones malthusianas valores antropológicos con amanadas estadísticas de Moelus; valores literarios con los agrios estudios de Strimberg y las tendenciosas comedias de Ibsen.",la hora fuerte del sexo debil ha sonado con vibraciones que se prolongaran por muchos anos quien sabe si por siglos anunciando el advenimiento de una verdad practica que ya era para muchos poetas y pensadores una verdad teorica la desaparicion de jerarquias sexuales la mas absurda aberracion quiza de nuestra historia social por que ni en que ha de ser la mujer inferior al hombre la maldiciente y reganona escuela de euripides fundada en el ocioso espiritu de los gineceos llego a tomar valores filosoficos con el facil repudio de las esposas romanas valores satiricos con las preciosas ridiculas de moliere valores economicos con las derivaciones malthusianas valores antropologicos con amanadas estadisticas de moelus valores literarios con los agrios estudios de strimberg y las tendenciosas comedias de ibsen,129,0,1,-1,-0.0077519379844961,negativa,,debil
femina_000028,femina,28,educacion,cultura,"FUNDAR una revista o un periódico cosa ni fácil ni compleja, observándolo desde el punto de vista intelectual; pero si se tiene en cuenta nuestro ambiente social, desgraciadamente refractario todavía a defender y á favorecer el desarrollo de esas manifestaciones de cultura; el momento actual de esterilidad económica porque atraviesa la familia dominicana y la opresion que sufrimos bajo cuyo peso gime desde hace seis años la desdichada patria de Febrero, es cuestión árdua y compleja la fundación de uno de esos portavoces de la cultura de los pueblos.",fundar una revista o un periodico cosa ni facil ni compleja observandolo desde el punto de vista intelectual pero si se tiene en cuenta nuestro ambiente social desgraciadamente refractario todavia a defender y a favorecer el desarrollo de esas manifestaciones de cultura el momento actual de esterilidad economica porque atraviesa la familia dominicana y la opresion que sufrimos bajo cuyo peso gime desde hace seis anos la desdichada patria de febrero es cuestion ardua y compleja la fundacion de uno de esos portavoces de la cultura de los pueblos,89,3,7,-4,-0.0449438202247191,negativa,cultura; desarrollo,ardua; desdichada; esterilidad; gime; opresion; peso; refractario
femina_000066,femina,66,educacion,cultura,"La cultura debe aumentar en la mujer su belieza fisico-moral a fin de que la capacite para enfrentarse a la obra nefanda de desmoralización que se inicia en el seno de las sociedades incultas y para que se constituya en mentor de la familia, sólida base de la sociedad general, sobre la que edifiican los pueblos su mas alta personalidad.",la cultura debe aumentar en la mujer su belieza fisico moral a fin de que la capacite para enfrentarse a la obra nefanda de desmoralizacion que se inicia en el seno de las sociedades incultas y para que se constituya en mentor de la familia solida base de la sociedad general sobre la que edifiican los pueblos su mas alta personalidad,61,1,1,0,0.0,neutra,cultura,desmoralizacion
femina_000296,femina,296,educacion,escuela,"Sabemos que la simpática María Luisa ha presentado en sus exámenes preciosos trabajos que ponen muy en alto el nombre de la mujer dominicana, y el de la Escuela en que hizo su aprendizaje.",sabemos que la simpatica maria luisa ha presentado en sus examenes preciosos trabajos que ponen muy en alto el nombre de la mujer dominicana y el de la escuela en que hizo su aprendizaje,34,0,0,0,0.0,neutra,,
femina_001267,femina,1267,educacion,lectura,Recomendamos á nuestros lectores amables la lectura del interesante trabajo de traducción por la señorita Delia M.,recomendamos a nuestros lectores amables la lectura del interesante trabajo de traduccion por la senorita delia m,17,0,0,0,0.0,neutra,,
femina_001754,femina,1754,educacion,escuela,A Escuela de la Inancia Inéditos.,a escuela de la inancia ineditos,6,0,0,0,0.0,neutra,,
femina_001963,femina,1963,educacion,escuela,"Conmovida la niña, tiernamente inclina su alba frente; y bajo el sol que en su pupila brilla, una fulgente lágrima, ardorosa, surca, fugaz, por su febril mejilla en loco desvario, cual rueda sobre el cáliz de una rosa la transparente perla luminosa de una radiante gota de rocío! Y prorrumpiendo casi en un lamento al fin exclama con amargo acento —Si lloro, papasito, si me afijo, si paso horas en vela, es porque ayer me dijo una mala amiguita de la escuela que al ser su padre rico, la pondrian los Reyes esta noche lo que ella les pidió un lindo coche; y á su hermano tambien le dejarian un tanibor, un caballo y una espada, pero que á mi, por ser tan pobre, nada los Santos Reyes Magos me traerían.",conmovida la nina tiernamente inclina su alba frente y bajo el sol que en su pupila brilla una fulgente lagrima ardorosa surca fugaz por su febril mejilla en loco desvario cual rueda sobre el caliz de una rosa la transparente perla luminosa de una radiante gota de rocio y prorrumpiendo casi en un lamento al fin exclama con amargo acento si lloro papasito si me afijo si paso horas en vela es porque ayer me dijo una mala amiguita de la escuela que al ser su padre rico la pondrian los reyes esta noche lo que ella les pidio un lindo coche y a su hermano tambien le dejarian un tanibor un caballo y una espada pero que a mi por ser tan pobre nada los santos reyes magos me traerian,131,2,2,0,0.0,neutra,luminosa; radiante,mala; pobre
femina_002055,femina,2055,educacion,escuela,Página 10 Nueva maestra.—Altamente elocuente es la nota que acaba de dar en la escuela Normal Teórica la Srita.,pagina 10 nueva maestra altamente elocuente es la nota que acaba de dar en la escuela normal teorica la srita,20,0,0,0,0.0,neutra,,
femina_002882,femina,2882,educacion,lectura,No se contentaba con aconsejarme la lectura de los clásicos en las reuniones o recitales de Doña Rosenda.,no se contentaba con aconsejarme la lectura de los clasicos en las reuniones o recitales de dona rosenda,18,0,0,0,0.0,neutra,,
femina_003681,femina,3681,educacion,ciencia,"Pero el poderío de esta casta será breve y vano, si quiere gobernar el mundo conforme á una ciencia limitada y empírica.",pero el poderio de esta casta sera breve y vano si quiere gobernar el mundo conforme a una ciencia limitada y empirica,22,1,1,0,0.0,neutra,ciencia,vano
femina_003801,femina,3801,educacion,colegios,"Las mujeres que formen parte de asociaciones religiosas, las asiladas y educandas en colegios por miembros de esas asociaciones no tendrán derecho al voto.",las mujeres que formen parte de asociaciones religiosas las asiladas y educandas en colegios por miembros de esas asociaciones no tendran derecho al voto,24,0,0,0,0.0,neutra,,
femina_004298,femina,4298,educacion,escuela,PENSAMIENTOS Toda mujer es una escuela; y de ella recibe las generaciones sus creencias.,pensamientos toda mujer es una escuela y de ella recibe las generaciones sus creencias,14,0,0,0,0.0,neutra,,
femina_002372,femina,2372,educacion,cultura,"Ese hombre. que a la vez que el desenvolvimiento de la vida clular en su microrganismo infinitesinal, escuria lo más profundo del sentimiento buscando el átomo de luz, la molícula de la razón y la particulade memoria en los cerebros, no ve tampoco en al desarrollo de las facultades aníicas las aptitudes solas de pensar sentir y querer sing algo más grande como son la memoria, la inteligel cia y la voluntad, puestas al servicio del bien y de la cultura, como una forma de belleza que varedimirnos de nuestra condición de enfermos y pocadores para hacernos más dignos del Dios que nos crón imagen y semeianza, Suya. se mismo hombre, como médico, viviendo en tre la lera de las enfermedades humanas y lapeste de las bajas pasiones que nos acechan en todos los momentos de la vida como malhechores en los recodos de nuestro camino, vió en el cuerpo humano grandes antitudes para interpretanla karmónica belleza que Hrges la diosa que presidia las termas griegas, llevaba en la euritmia de sus líneas y en la tersura de su piel sedosa.",ese hombre que a la vez que el desenvolvimiento de la vida clular en su microrganismo infinitesinal escuria lo mas profundo del sentimiento buscando el atomo de luz la molicula de la razon y la particulade memoria en los cerebros no ve tampoco en al desarrollo de las facultades aniicas las aptitudes solas de pensar sentir y querer sing algo mas grande como son la memoria la inteligel cia y la voluntad puestas al servicio del bien y de la cultura como una forma de belleza que varedimirnos de nuestra condicion de enfermos y pocadores para hacernos mas dignos del dios que nos cron imagen y semeianza suya se mismo hombre como medico viviendo en tre la lera de las enfermedades humanas y lapeste de las bajas pasiones que nos acechan en todos los momentos de la vida como malhechores en los recodos de nuestro camino vio en el cuerpo humano grandes antitudes para interpretanla karmonica belleza que hrges la diosa que presidia las termas griegas llevaba en la euritmia de sus lineas y en la tersura de su piel sedosa,181,11,1,10,0.0552486187845303,positiva,belleza; bien; cultura; desarrollo; dignos; luz; razon; vida; voluntad,pasiones
femina_002809,femina,2809,educacion,cultura,"¿Qué sería el mundo para vosotros sin esa tierna compañía? Un desierto sin oasis, un campo sin flores ni perfumes, sin mariposas ni sonrisas, en donde no hallaríais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia; ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja Europa con la aristocracia y sprit de su Francia y el romanticismo de su bella y heróica España hasta la jóven América, en cuyo seno se verguen magestuosas las Antillas, como soñadoras adolescentes, y prosigan inspiradas cada una, cual otro nuevo Colón, en el noble empeño de encontrar la tierra ambicionada donde plantar la gloriosa enseña de la civilización, con la honrosa cultura femenina, para llevar el contento á los hogares desposeídos del arma poderosa de la armonía, donde el hombre se convierta en tiranuelo, o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia, llevando tras sí el derrumbe del hermoso alcázar destinado tan sólo á la felicidad.",que seria el mundo para vosotros sin esa tierna compania un desierto sin oasis un campo sin flores ni perfumes sin mariposas ni sonrisas en donde no hallariais en vuestras horas de cansancio y de fatiga el dulce remanso del amor que es la felicidad de la existencia ni os alarmeis porque un grupo de mujeres decididas labore desde la vieja europa con la aristocracia y sprit de su francia y el romanticismo de su bella y heroica espana hasta la joven america en cuyo seno se verguen magestuosas las antillas como sonadoras adolescentes y prosigan inspiradas cada una cual otro nuevo colon en el noble empeno de encontrar la tierra ambicionada donde plantar la gloriosa ensena de la civilizacion con la honrosa cultura femenina para llevar el contento a los hogares desposeidos del arma poderosa de la armonia donde el hombre se convierta en tiranuelo o la mujer se incapacite para el gobierno de su hogar por medio de su ignorancia llevando tras si el derrumbe del hermoso alcazar destinado tan solo a la felicidad,176,12,2,10,0.0568181818181818,positiva,amor; bella; civilizacion; cultura; dulce; felicidad; gloriosa; hermoso; heroica; honrosa; noble,derrumbe; ignorancia
femina_004865,femina,4865,educacion,ciencia,"Angelis de Canino, ilustrada i entusiasta, las que sobre un pedestal de gloria, que así se me antoja pensar de su revista Fémina, ensanchan sus nobles corazones i con sacro ideal por divisa, luchan denodadamente por el cumbramiento intelectual de la mujer, i nos brindan con sus pensamientos, con sus obras, con sus grandes amores por lo bello, el encomiable espectáculo de sonreir, llenos de esperanzas, por la visión de una Patria que se define ise defiende con las únicas armas que la convierte en maguífica e invulnerable: el Derecho sustituyendo a la Fuerza; i como colorario inmediato, irreplicable: el honor de la mujer amparado por medio de la ciencía.",angelis de canino ilustrada i entusiasta las que sobre un pedestal de gloria que asi se me antoja pensar de su revista femina ensanchan sus nobles corazones i con sacro ideal por divisa luchan denodadamente por el cumbramiento intelectual de la mujer i nos brindan con sus pensamientos con sus obras con sus grandes amores por lo bello el encomiable espectaculo de sonreir llenos de esperanzas por la vision de una patria que se define ise defiende con las unicas armas que la convierte en maguifica e invulnerable el derecho sustituyendo a la fuerza i como colorario inmediato irreplicable el honor de la mujer amparado por medio de la ciencia,110,8,0,8,0.0727272727272727,positiva,bello; ciencia; entusiasta; esperanzas; gloria; honor; ilustrada; nobles,
femina_002176,femina,2176,educacion,ciencia,"¡No quiera el cielo que venga una Dalila a llevarnos de un tijeretazo el caudal inmenso de saber que disfrutamos por tan bajo ra del maestro enpeñado en infiltrarme los secretos de la ciencia y los resortes del arte; pero maldito si entiendo talempeño, ni veo para qué sirve la ciencia ni qué se hace con el arte; por eso puedo decir que no existo en punto á ciencia ni arte ni, burlando, en punto á ningún saber humano; ya la luz no brota de una ecuación algebráica, ni gira Neptuno impulsado por la pluma calculadora de Leverrier, ni pasa de ser papalabras, palabras A STENYOR.",no quiera el cielo que venga una dalila a llevarnos de un tijeretazo el caudal inmenso de saber que disfrutamos por tan bajo ra del maestro enpenado en infiltrarme los secretos de la ciencia y los resortes del arte pero maldito si entiendo talempeno ni veo para que sirve la ciencia ni que se hace con el arte por eso puedo decir que no existo en punto a ciencia ni arte ni burlando en punto a ningun saber humano ya la luz no brota de una ecuacion algebraica ni gira neptuno impulsado por la pluma calculadora de leverrier ni pasa de ser papalabras palabras a stenyor,106,6,0,6,0.0566037735849056,positiva,ciencia; luz; saber,
femina_002379,femina,2379,educacion,cultura,"Personalmente he podido comprobar que mujeres hermosísimas poselan un exiguo caudal intellectual otras, también bellas, eran de sentimientos vulgares y de actos indelicados, Más de una vez, damas de gran cultura eran víctimas de un carácter soberbio, de una falta de caridad gradísima, de modales bruscos y carecian de Sentimientos de amor y humanidad, Mil veces contemple entre el elemento femenino, muchachas de grandes virtudes, de carácter angelical pero tan desvanecidas en sus obras misticas á tanposeidas de un espíritu ultraterreno que no se ocuparon de cultivar su belleza ni suintelecto.",personalmente he podido comprobar que mujeres hermosisimas poselan un exiguo caudal intellectual otras tambien bellas eran de sentimientos vulgares y de actos indelicados mas de una vez damas de gran cultura eran victimas de un caracter soberbio de una falta de caridad gradisima de modales bruscos y carecian de sentimientos de amor y humanidad mil veces contemple entre el elemento femenino muchachas de grandes virtudes de caracter angelical pero tan desvanecidas en sus obras misticas a tanposeidas de un espiritu ultraterreno que no se ocuparon de cultivar su belleza ni suintelecto,91,6,0,6,0.0659340659340659,positiva,amor; bellas; belleza; caridad; cultura; virtudes,
