sentence_id,documento,orden_frase,frase_original
femina_005745,femina,5745,"Empero, no es propósito nuestro establecer. disidencias entre la religión y el Fiut lua de la América, y si acaso somos exajerados en las demostraciones, en las pruebas, culpa es dei entusiasmo que embarga nuestro ánimo, y que atropellando el arte, pero sacando ilesa la verdad, hace que nuestra pluma escriba, que nuestros labios hablen concepciones mas del alma que de la intelijencia."
femina_005746,femina,5746,"Podemos muy bien, sentados los conceptos que preceden, no tocar en nada mas puntos teolójicos y dejarlos para refleeciones mas tardías, pero mas meditadas y también mas enérgicas."
femina_005747,femina,5747,"Probar el Fial lua de la América es cosa fácil porque todos los que sientan correr por sus venas sangre americana, pero enjendro de sangre española, están convencidos de que la opinión del que llamaron injustamente visionario era redonda en favor de tierras ignotas. mas lejanas, discutidas así, porque en esa época y en la Eluropa de entonces no se convenía de ningún modo en la forma esferoidal del planeta."
femina_005748,femina,5748,"Y Colón, persistente siempre en su pensar tan exacto y en su sentir tan noble, pidiendo una protección hoy, acorriendo a otra después y al fin de vejámenes y calificitivos. de loco, obtuvo de los Reyes de España el auxilio pecesario para emprender camino tan largo, acompañado de ignorantes que no por dían creer en nada, porque quien no sabe duda y solo el que se empapa en la verdad de la ciencia, asegura y descubre como aseguró y descubrió Colón tierras que iujustamente se llaman americanas."
femina_005749,femina,5749,"¿Y no fué ese un verdadero ñué lua, positivamente probado? Sin Colón la luz de la civilización hubiese podido llegar en muchos siglos hasta nosotros."
femina_005750,femina,5750,No porque a mucho menos de la mitad del camino se estancaba.
femina_005751,femina,5751,"Ni Marco Polo, ni Juan de Bethencourt, colonizador de las Canarias; ni don Enrique el Navegante, descubridor de la isla Madera; ni Gon zalo Zarco y Tristán VazPeixeira, arrastrados hasta el islote que llamaron Puerto Santo; ni los que doblaron el cabo Bajador: Guillianes y Gonzalez Baldaya; ni Antonio Gonzales y Nuno Tristán, que llegaron hasta el Cabo Blanco; ni Cada Mosto que dobló el Verde, ni Diaz y Diego Cain, ni ninguno en fin, que los nantas habidos antes y en la época del que en vida tuvo preseas de hierro y en muerte laureles de infinita gloria, llegó siquiera a la mitad de ese camino de agua al que se lanzó así como práctico costanero emprende su corto itineral rio al rededor de pequeña porción de tierra."
femina_005752,femina,5752,"Y esa intrepidez vale mas, porque mas probada está, que un “hágase la luz"", del Génesis. próximio a vencerse para Colón el plazo futal puesto a sus tripulantes, él, se asegura con fé de matemáticas que habrían de descu, brirse las costas, y se fijan premios parael primero que diese el grito de ITIERRA! Si en equidad y justicia se hubiera premiado al quer el premio merecía, a Colón era a quien hubie: se correspondido, porque en la uadrugada del lí al 12 de Octubre de 1492 vió una luza tenue aparecer y desaparecer como corres pondiendo al ñat pronunciado y puesto enpráctica por él mismo."
femina_005753,femina,5753,"Pero Colón noera egoista y tenía razón de acariciar sus dudasrespecto a luces, pues ya la imajinación le había hecho ver otras iluminaciones que luego al aparecer a su vista se desvanecían por completo.."
femina_005754,femina,5754,"Esa luz, que sin duda era la de algún indijena pescador, allá en las costas de la isla San Salvador, es el resultado de su Fiat toma, do coño las alucinaciones de un visionario."
femina_005755,femina,5755,"Séase que Colón buscase un camino mas corto que condujese a la Indin, séase que él no tuviese lalmas leve pretensión de descubrir estas tierrayoccidentales, porque los conoci mientos geográficos de aquella época no alcanzaban muy lejos, él creía y lo probó, que dada la entonces discutida redondez de la tierra, saliendo de un punto cualquiera de ella y caminando siempre en una misma dirección había forzosamente de volverse al punto de las partida."
femina_005756,femina,5756,"Feminal Página A El creía que el mundo no era tan limitado y que debía encontrar otras tierras, porque tenía la convicción del sabio, porque tenía fé en las ciencias, y así, poseído de convicciones y de fé, pronunció un hágase la luz y la luz apareció a su vista, producida por un inculto indío que no podía siquiera soñarse con la repentina aparición de hombres civilizados, de hombres que trajeron a la América la luz y por causas ajenísimas al querer de Colón trajeron también el exterminio."
femina_005757,femina,5757,"Respecto a la deificación de Colón grandes han sido las dificultades que se han presentado de parte del Vaticano y toda la santa sede, y sin embargo él ni mas ni menos ha hecho lo que dicen que hizo el Dios Mistico de los fanáticos, crear un mundo, porque creó el hemisferio Occidental, o mejor dicho completó la obra de Dios agregando la América a los antiguos continentes."
femina_005758,femina,5758,"Pronunció el ñat lug desde el Puerto de Palos y al cabo de dos me ses y nueve días la luz americana brilló en el hachón de salvaje pescador para convertirse en la esplendorosa luz de toda una civilización invasora, de toda una civilización que traía consigo el atrevido nauta en pago de un portentoso descubrimiento, como lo fué el de esta parte del planeta, que hoy en conmemoración del cuarto centenario del día en que por primera vez plantas españolas hallaron sus territorios eleva sus preces por él, Dios de las Américas, por él, que como Cristo pagó con el martirio los bienes hechos a la humanidad."
femina_005759,femina,5759,"Colón, el más atrevido navegante de su siglo y los que le precedieron, vino a acentuar mas los principios científicos respecto a la forma del planeta; vino a justificar este verso de Gaglinfti: Unus erat mundus; duo sunt, ait iste: fuese, y vino también a iniciar la civilización en este hemisferio Occidental, al que no llegó ninguno de los hijos de Noé, pobladores según el libro de las santas escrituras de las tres partes del mundo: Enropa, Asia y Africa."
femina_005760,femina,5760,"Es así que si la América no tuvo un Sent, un Cant ni un Jafet para poblar su territorio, tuvo un grandioso Cristobal Colón que trajo la luz para esparcirla entre las tinieblas de bárbaras tribus de indijenas."
femina_005761,femina,5761,"En nombre del Fernando e Isabel pronunció el “hágase la luz y la luz fué;"" y con el transcurso de los años esta América plagada de hombres salvajes se convirtió en continente de hombres civilizados."
femina_005762,femina,5762,"Por eso cuando el alma se dilata, como en esta noche de luces y de ambiente perfumado, en que celébrase el cuarto centenario de un descubrimiento portentoso, se nos escapan de los labios trémulos las palabras: iloor a Colón y su América, es decir al Dios y su creación, porque hace cuatro siglos dijo: sea la luz” y la luz fué para las tierras occidentales."
femina_005763,femina,5763,JOAQUIN MA.
femina_005764,femina,5764,BOBEA.
femina_005765,femina,5765,Paisaje en la Costa Sur de Santo Domingo.
femina_005766,femina,5766,Página? Fémina SALMO DE AMOR.
femina_005767,femina,5767,Para Kelty la Divina.
femina_005768,femina,5768,"Bella ipálida Virgen agarena: por tus suaves encantos amorosos, eres como una mística azucena. dormida en aúreos lampos luminosos; o en un rimbo de luz en que parece. que una celeste claridad te alumbra. ien que toda tu vida languidece. como en una monástica penumbra."
femina_005769,femina,5769,"Eres, bajo tus sueños, como un lirio. de los páramos tristes de Judea. de los que perfumaren el martirio. del pálido desús de Galilea! Ocasta imágen que en los humos leves. de mis enamoradas fantasías, en una dulce idealidad te mueves? como una hermana de las Tres Marías. l así mi vida espiritualte llama."
femina_005770,femina,5770,"¡así el ensueño de mi amor te evoca, con un ánima triste que te amar ajena al fresco beso de tu boca."
femina_005771,femina,5771,"Ipues te infiltras en mi vida oscura bajo el delejte de un divino anfelo, pienso que tu romántica dulzura. fué un soplo de los Angeles del Cielol."
femina_005772,femina,5772,"Baldemaro Rijo Octubre a, 1923."
femina_005773,femina,5773,Fémina Página 61 POEMAS (1) (Del libro inédito ENCUENTRO..) Inquietudes.
femina_005774,femina,5774,"¿Por qué tienes la cara llorosa. —¿Por qué tienes la cara llorosa y juntas! las manos? ¿Por qué en el sitio que estás te rodea un vaho glacial, como velo plegado del Frío?...."
femina_005775,femina,5775,"¿Es que quieres parecerte a una estatua de mármol? Ven hacia mí, Rey mío, se está volviendo oscuro el día en todo su esplendor."
femina_005776,femina,5776,"Aquí comienzan a cantar los cuervos, y lentas las horas van cayendo en el recinto de la muerte."
femina_005777,femina,5777,"Pero allá, ¿ves aquella lucesita que brilla en la lejanía?...."
femina_005778,femina,5778,"Allí está el palacio de una princesa, allí se canta y se baila toda la noche, allí correnlas niñas como gacelas."
femina_005779,femina,5779,"Ve, ve adonde brilla la lucesita, y lleva mis mensajes de primavera.. —¿Es tu voz que me habla?...."
femina_005780,femina,5780,"Se enreda la campiña en niebla que traiciona y se abrazan los árboles con sueño mortal. —¿Ves la espiga que en lo claro del campo se iergue entre las flores como un rayo de sol suspendido!.... —Sí, veo la espiga. —Córtala y ofrécela a la princesa."
femina_005781,femina,5781,"Superfume fragante le llevará el sueño.... (Tus manos entre flores serán como sonrisas, iy la princesa sonreirá....D —¿Qué quieres decir? Reposa tu cabeza en mi pecho, con los ojos levantados."
femina_005782,femina,5782,¡Se desvanece mi sér en la senda infinita de tu mirada! (Ahora no iré.
femina_005783,femina,5783,"Vas a perder el tiempo, mi Dueño, y un día el carro de vertiginosa carrera habrá llegado al linde sin que seas sátisfecho...."
femina_005784,femina,5784,"Aquél palacio que se alza en la visión del horizonte es un palacio de voCes..... —Dueña mía, baja de ese pedestal de piedras y ven conmigo a cantar a la princesa de manos de oro, de risa fabulosa y vida legendaria.... —No, mi Rey, marcha solo; yo iré sola. también."
femina_005785,femina,5785,Nos volveremos a encontrar (quizás un día!...) en el perfume del Malhabar de los jardines de la princesa.
femina_005786,femina,5786,Esta mañana he estado bañándome.
femina_005787,femina,5787,Esta mañana he estado bañándome en una fuente.
femina_005788,femina,5788,"Y el ensueño reía, reía..."
femina_005789,femina,5789,"El agua despertó mi soñoliento cuerpo desnudo, y embriagada de suavidad perfumó las rosas que iban abriéndose, coloreó la linea feliz que surgía en la mirada."
femina_005790,femina,5790,"He rodeado mi querpo con velos espesos, porque parecía un nacimiento de la fuente."
femina_005791,femina,5791,"Y el ensueño reía, reía..."
femina_005792,femina,5792,Con los ojos hundidos en la vaguedad de cesita que brilla en la lejanía?....
femina_005793,femina,5793,"Allí pensamiento, ebria de soledad y silenestá el palacio de una princesa, allí se cio, abracé el alma y emprendí el vuelo."
femina_005794,femina,5794,Otra fuente fué creándose a mi paso las niñas como gacelas.
femina_005795,femina,5795,"Ve, ve adonde dormido, y quedé sorprendida: bañaría mi cuerpo! (En oscura carrera se precipitan las pálidas Mentiras, llenas de terrífica muerte, regando flores marchitas de sonrisas....) ¿Quiénes van a esta fuentez ¿Qué quieren? ¿Por qué no se extrañan? ¿Nadié sabe reir? ¿Todos esconden lo mejor que traen? Sombras inquietas y zozobrantes pasan —Córtala y ofrécela a la princesa."
femina_005796,femina,5796,Supasan infinitamente ...
femina_005797,femina,5797,"Una tiene la frente estrellada, y dice que va en oscuridad toda la vida.."
femina_005798,femina,5798,"Sentí miedo, levanté la cabeza, y, poco a poco, surgió en mi pensamiento la hora encantada."
femina_005799,femina,5799,"Estaba ardiendo la hoguera que purifiVas a perder el tiempo, mi Dueño, y Ca."
femina_005800,femina,5800,"Y el ensueño reía, reía Yo seguía jugando con el agua de mi fuente....."
femina_005801,femina,5801,Las sombras vienen lentamente Las sombras vienen lentamente y del puntillas a dar su beso oscuro al sol.
femina_005802,femina,5802,"Con magestuosa suavidad se desliza la Luz en el Olvido, que velando los ojos del alma esparce su perfume..."
femina_005803,femina,5803,La imagen solitaria de la luna vaga en las ondas del agua profunda.
femina_005804,femina,5804,Yo siento meditar las horas en silencio...
femina_005805,femina,5805,"Página 7 Femina Todo el pensamiento de la Creación se vuelve a tí, Señor, y, ascendiendo a tu regazo, comienza a sonreir en la luz de las estrellas..."
femina_005806,femina,5806,"Estoy pensando... (Porque me sonreiste, infinitamente, frente al mar, como la flor de ilán-ilán que muere al nacer la luzl Estoy pensando en aquel día de ha ce mucho tiempo, que hilando tu sonrisa la condujiste al recinto de los rientes recuerdos."
femina_005807,femina,5807,Estábamos frente al mar.
femina_005808,femina,5808,"La claridad del cielo era diáfana, y, en aquella luz, recogimos unas flores rosadas y dejamos el pensamiento en la suavidad de los pétalos, y en las ondas del mar...."
femina_005809,femina,5809,"Levautamos los ojos, y una vez y otra cojía su barquilla el barquerol, y se perdía, en la vaguedad de la lejanía, con nuestro pensamiento...."
femina_005810,femina,5810,"Era a principios de la primavera y cada flor escondía su perfume encendido, temerosa de que no fuese el tiempo del derroche..."
femina_005811,femina,5811,"Sentimos la frescura del rocío y el rumor de olas agitadas: otra vez volvía el barquerol en su barquilla, y así pasaba el tiempo..."
femina_005812,femina,5812,Los dedos de la noche soltaban el manto oscuro y descendió una voz entre brumas grises: ¿qué dijiste; lo recuerdas? Lo que yo dije no lo recuerdo....
femina_005813,femina,5813,DELIA VEBER.
femina_005814,femina,5814,"Santo Domingo, 1921. (1) Estos poemas fueron publicados deslizándose algunos erreres."
femina_005815,femina,5815,Espero que la revista Fémina los reproduzca conforme al Original.
femina_005816,femina,5816,"ALBUM DE PENSANIENTOS QUE SE HANESCRITO CON MOrIVO DEL 12 DE OGTUERES EL mismo pedazo de tierra que ocupa en el planeta, hoy un Edison, lo ocupó ayer un salvaje."
femina_005817,femina,5817,¡Gloria a Colón que ha hecho que al bruto suceda el sabio! Joaquin Ma.
femina_005818,femina,5818,Bobea.
femina_005819,femina,5819,DOS hombres grandes: Jesucristo haciendo de dos mundos uno solo—El mundo cristiano.
femina_005820,femina,5820,Colón haciendo de un mundo doslos mundos de la civilización.
femina_005821,femina,5821,Lorenzo J.
femina_005822,femina,5822,Bobea.
femina_005823,femina,5823,LAS glorias de Colón serán más grandes. mientras más se multipliquen las generaciones y más se civilize el mundo descubierto. por él..
femina_005824,femina,5824,Peélir E.
femina_005825,femina,5825,Richiez.
femina_005826,femina,5826,¿VENDRA LA PRIMAVERA? Para Fémina.
femina_005827,femina,5827,"Concede a mi verso la fina sutileza. de llegar, temeroso, a tus balcones a ofrecerte, rosal de la belleza, la dulce palidez de mis canciones."
femina_005828,femina,5828,"Bien sé que dirás llena de encanto al leer éstas lineas melodiosas: que tú no eres la que inspira el canto, que tú no eres hermana de las rosas."
femina_005829,femina,5829,"Que no puede ser, porque mi anhelo huía a la ocasión de hacerte corte;. que jamás te llamé: Sol de mi cielo, que núnca alabé tu regio poite."
femina_005830,femina,5830,"Sin embargo, mis rimas nacaradas. fluyen siempre de mi estro al verte, mi pecho guarda la luz de tus miradas, y mi amor será eterno cual la muerte."
femina_005831,femina,5831,"Mi labio, tal vez, permanecerá mudo. ante el poema ideal de tu presencia; siendo tu nombre el divino escudo que raya tu tan cruel indiferencia."
femina_005832,femina,5832,"Un abismo de honor que bien conoces me hace tímido, talvéz indiferente; y a pesar de eso en todo desconoces el amor que en mi pecho está latente, Bien sé que jamás tu boca sonrosada ardiendo de pasión en el exceso, será la copa sonora y delicada que reciba el perfume de mi beso."
femina_005833,femina,5833,"Bien sé que en tus negros cabellos no dormirán mis cálidos antojos, que tampoco serán míos los destellos. de los astros milagrosos de tus ojos."
femina_005834,femina,5834,"Que jamás tus labios, flor de grana. pronunciarán un tenue Sl sonoro. y que siempre esperaré ese mañana de arrancárte emocionado un SI TE ADORO.."
femina_005835,femina,5835,Setbre. 1923.
femina_005836,femina,5836,MIGUEL A.
femina_005837,femina,5837,GUERRERO IR. jA quien se deben las glorias del nuevo mundo!....
femina_005838,femina,5838,"Ay!..., mas, pecaríamos de ingratos, si no diéramos puesto en el concierto universal a Doña Isabel la Católica, cuando sabemos que de su protección decidida, nacen las glorias del genovés y con él un nuevo mundo."
femina_005839,femina,5839,Eva Rodriguez y Angulo: FIAT LUXAl genovés Cristóbal Colón.
femina_005840,femina,5840,"Tu genio pareció cual meteoro, y al globo completaste con tu ideal: Tu osario es para América un tesoro, y tu nombre grabado en letras de oro. en la historia del mundo gigantea."
femina_005841,femina,5841,Lorenzo Sánchez.
femina_005842,femina,5842,"Fémina Página 8 Los Muertos Etc... (Continuación de la 1a. pág) naciones de nuestra América, para echar las bases inconmóvibles de la Potencia más formidable del Mundo; puesto que todos los pueblos que se van a hermanar y a fundiren un gran Pueblo de Hermanos, son de igual origen, y atados están por los sagrados nexos de la misma Tradición, y de la misma Habla."
femina_005843,femina,5843,"Marti—Sí, Santo Domingo, como es geográficamente el Centro del Mundo, habrá de ser mañana—en breve—el mismo foco de luz que un día fué; cuando desde su Universidad Primada de la América irradiaba la luz a todo el Continente; de allí salí yo con mi antorcha de Libertad y de Amor en la fulminea diestra, armado del Derecho; de allí también—de otro extremo de la Isla. salió Bolivar con su fardo enorme de responsabilidades sobre la ancha espalda de los Hércules para trepar con él o éllas sobre El Chimborazo” y Los Andes"" enhiestos."
femina_005844,femina,5844,"Hostos—Yo solo espero en el silencio del la tumba dominicana donde aún vive su vida inextinguible mi ánima gigante; la granfusión nacionalísima del Gran Pueblo Dominicano, para entonces, contigo de la mano, —invitar a Bolívar que aún vive en Venezuela, y en Chile y la Argentina, y en el Brasil y en Paraguay, y en Colombia y en Ecuador, y en Méjico mismo y Centro América, como en Cuba y Puerto Rico vivimos nosotros para la Obra América y hacer en un solo día lo que en el año 1822 deseó hacer El Libertador de la América. nuestra, siendo desairado por esos Estados Unidos del Norte América que hoy tememos...."
femina_005845,femina,5845,"Marti—Tienes razón; pero. ""La Fuerza” Cónscia” de que tu hablabas cuando no podías ser entendido, Triunía, porque ya hay muchos hombres plenos de razón que saben traducir perfectamente, nuestras parábolas. y apotegmas."
femina_005846,femina,5846,"La ""Fuerza Cónscia” hoy es irresistible en nuestra América."
femina_005847,femina,5847,"Hostos—Contribuye tú desde tu Cubarica, a dar igual riqueza material a estos otros pueblos, para que, una vez que el pañdel cuerpo no nos obligue a las obscenidades del hambre, podamos insuflar el pan del alma a las gentes y hacerlas mirar y caminar hácia la Ley del Ideal, creando la GranPotencia de la América."
femina_005848,femina,5848,"Marti—Somos ""Veinte Hermanas”, con cuarenta manos, y doscientos dedos; podemos—muy bien—trocarnos en centáuro y pulpo uniendo todas nuestras potencias; desunidos nó; solos... seremos un gusano de seda..."
femina_005849,femina,5849,PROF.
femina_005850,femina,5850,AMIAMA GOMEZ.
femina_005851,femina,5851,PEDRO V.
femina_005852,femina,5852,DURAN Y PEPEN Alegre y simpático niñito que hace feliz el hogar de sus amantes padres..
femina_005853,femina,5853,INVIERNO.
femina_005854,femina,5854,"El invierno de las almás es muy triste, pues sabrás que cuando roba la calma no se consigue jamás."
femina_005855,femina,5855,"El Invierno—la estación— en mi Patria no es muy triste. y muy pronto se reviste de bellezas la creación Más del alma los inviernos, ¡Qué horribles y tristes son!..."
femina_005856,femina,5856,Sumerjen en el Averno. nuestro propio corazón! C.
femina_005857,femina,5857,E.
femina_005858,femina,5858,"Maggiolo de Cruzado San Cristóbal, Septiembre de 1923 Página 9 Fémina Frases Cordiales San Pedro de Macorís, Octubre 9 de 1928."
femina_005859,femina,5859,Señorita Petronila Angélica Gómez.
femina_005860,femina,5860,Ciudad.
femina_005861,femina,5861,Dilecta amiga.
femina_005862,femina,5862,"Usted acaba de sorprenderme dulcemente: su composición poética Funeraria, publicada en Fémina, es una joya."
femina_005863,femina,5863,"Siga usted, suave e ilustrada amiga mía, cultivando el divino arte y la gaya ciencia de la Poesía, no ya con las esperanzas, sino con la certeza, de que si el buen Dios le conserva la vida, como yo le ruego, será Usted muy prento laurcada."
femina_005864,femina,5864,"No sería yo del todo sincero si no le advirtiera, sinembargo, de los descuidos que se revelan en la última estrofa."
femina_005865,femina,5865,"Los asonantes dejan” y tierra"", así arrimados, después de haber Usted distribuido tan bellamente los otros consonantes de sus versos, la hacen a Usted responsable de una contravención a las reglas de la Armos nía; y también debo darle con un guante de seda. algunos golpecitos en sus dedos por haber escrito Usted páginas gigantes” puesto que Usted no ignora que páginas gigantescas es como se debe decir, y que la fuerza del ritmo no excusaba el flageio a la Gramática y a la Lógica."
femina_005866,femina,5866,"Pero no llore usted por esta filípica mía: con excepción de Enrique Heuríquez, príncipe de la Lírica Dominicana, todos los poetas nacionales incurren en el defecto de incrustar asonantes al final de los hemistiquios préximos; y muchos poetas de ultramar, famosos, suelen cometer ese pecado."
femina_005867,femina,5867,"También he leído en alguno que otros escrito en prosa o en verso, de literatos célebres, el vocablo gigante"" usado adjetivadamente Ambos lapsos son censurables, no obstante."
femina_005868,femina,5868,"Pero la belleza de todo lo demás que contiene su Funeraria es tan definitiva, que sólo yo, porque me he honrado en ser, a veces, merced a la bene volencia de Usted, su maestro, dlo que me da cierto perfil autoritario, aunque sea abusivo) y porque la quiero con cariño fraternal, seré quien se atreva a pouerle esa gota de acibar en la dorada copa de miel que Usted merece."
femina_005869,femina,5869,B.
femina_005870,femina,5870,S.
femina_005871,femina,5871,D..
femina_005872,femina,5872,QUITERIO BERROA.
femina_005873,femina,5873,"San Pedro de Macoris, Octubre 15 de 1923."
femina_005874,femina,5874,Ledo.
femina_005875,femina,5875,Don Quiterio Berroa.
femina_005876,femina,5876,Ciudad.
femina_005877,femina,5877,"Distinguido Maestro y amigo: Su confidencial y amable carta relativa a mi humilde composición en verso intitulada Funerarío, inserta en la anterior edición de Fémina, es un estímulo para mí que me impulsa a nuevos esfuerzos, empujes que yo sé agradecerle en su empeño por el triunfo de mi labor litevaria frente a la dirección de esta revista, obra a que consagro todo mi amor y energías."
femina_005878,femina,5878,"Yo siempre lo he considerado a Ud. de los de primera fila por su cultura y caballerosidad, y al acatar sus palabras alentadoras, hago aprecio muy sincero de sus consejos y sabias advertencias como saludables lecciones a mi mejoramiento intelectivo."
femina_005879,femina,5879,"De una cosa y otra le quedo muy agradecida, en tanto, pongo en mis manos guantes, como los suyos, de seda, para estrechar muy respetuosa: mente las del caballero y amigo."
femina_005880,femina,5880,PETRONILA ANGELICA GÓMEZ.
femina_005881,femina,5881,Comité de Festejos del Día de la Haza.
femina_005882,femina,5882,"Santo Domingo, Abril 3 de 1923."
femina_005883,femina,5883,Srta.
femina_005884,femina,5884,Petronila A.
femina_005885,femina,5885,"Gómez, S."
femina_005886,femina,5886,"P, de Macoris."
femina_005887,femina,5887,"Señorita: El Gomité de Festejos del Día de la Raza suele incluir en el programa de los festivales conmemorativos del aniversario del descubrimiento de América, la celebración de un concurso científico literario."
femina_005888,femina,5888,"El verificado en Octubre de 1922, llamado Juegos Florales Hispano-Dominicanos, revistió inusitado esplendor, a pesar de estar circunscrito a los hombres de letras y de ciencia, de habla castellano, residentes en este país, Del éxito alcanzado entonces se ha tomado pié para dar cabida en el que ha de celebrarse en el presente año, con el nombre de Concurso Clientifico Literario Hispano Antillano, a los intelectuales de las tres Grandes Antillas de origen español, esto es, a cubanos, puertorriqueños y domicanos."
femina_005889,femina,5889,"El fin inmediato que se persigue es que el Concurso de este año alcance más alta significación y más provechosos frutos merced a la valiosa contribución que aporte la cultura de Cuba y Puerto Rico; pero a la clara inteligencia de Ud, no permanecerá oculta la consecuencia efectiva que tendrá este Concurso interantillano en deseable acercamiento espiritual de los tres pueblos en él representados."
femina_005890,femina,5890,"Para el logro de su propósito, este Comité invita a Ud., y por sudigna mediación, a todos los intelectuales de habla castellano de este país, con quienes no ha podido comunicarse directamente, a enviar uno o más trapajos ajustados a las bases y condiciones del Concurso."
femina_005891,femina,5891,"En la espera de ser honrado con el valioso con tingente de Ud., se complacen en testimoniarle sincera y devota consideración, VICENTEORTIZ Presidente."
femina_005892,femina,5892,O.
femina_005893,femina,5893,BAEZ SOLER Sec. de Cerrespondencia.
femina_005894,femina,5894,"Femina Por el Mundo Social Página 10 La velada del 12 de Octubre—Fué un triunfo para la casa de España i para sus dignos organizadores, la velada del Concurso Científico-Literario Hispano Antillano, que én celebración del Dia de la Raza tuvo efecto en el teatro Colón, el día 12 de Octubre, en Sto."
femina_005895,femina,5895,Domingo.
femina_005896,femina,5896,"En el primer tema PARIA, obtuvo el primer, premio i medalla de oro el Sr Alejandro Fuenma yor, alto poeta i pedagogo venezolano, residente hace varios años entre nosotros."
femina_005897,femina,5897,"En los otros temas obtuvieron el primer premio los Sres, poetas portorriqueños Licio Romas noi Jesús Ma."
femina_005898,femina,5898,"Lago, iel Ledo."
femina_005899,femina,5899,"Virgilio Diaz Ordóñez, dominicano, residente en esta ciudad."
femina_005900,femina,5900,"Obtuvieron además mención honorífica los lite. ratos Virgilio Diaz Ordónez, Pedro Ma."
femina_005901,femina,5901,"Rubirosa ¡Furey Pichardo, dominicanos, i José Limón de Arce, portorriqueño."
femina_005902,femina,5902,Felicitamos a estas distinguidas mentalidades que en gallarda lid superior conquistar un laurel? más para sus sienes.
femina_005903,femina,5903,No queremos terminar esta erónica sin ántes hacer mención de los Sres.
femina_005904,femina,5904,"Vicente Ortiz, Presidente el Comité de Festejos del Dia de la Raza, quien pronunció un hermoso discurso inaugural."
femina_005905,femina,5905,El Dr.
femina_005906,femina,5906,"Fiallo Cabral, sabio vigoroso i múltiple."
femina_005907,femina,5907,El ático Felix Ma.
femina_005908,femina,5908,"Nolasco, quien estuvo como siempre que ocupa la tribuna, brillante i conceptuoso."
femina_005909,femina,5909,"J.Coll ¡Cuchi, elocuentísimio orador porto rriqueño de alto relieve, quien arrancó al público atronadores aplausos, i Federico Llaverias, ruidosamente aplaudido."
femina_005910,femina,5910,Pémina felicita efusivamente a los distinguidos literatos que de manera tan brillante ofrendaron al público frutos del cerebro i del corazón. para conmemorar el día magno del descubrimiento de la América.
femina_005911,femina,5911,"EX VOTO.—La bella composición poética asi titulada es de la pluma del exquisito irenombrado poeta amigo nuestro, el Ledo."
femina_005912,femina,5912,Porfirio Herrera.
femina_005913,femina,5913,"Con gusto bacemos esta aclaración, ya que in voluntariamente aparece siu firma en nuestra édición anterior."
femina_005914,femina,5914,Hatlni—Exorna las páginas de esta edición de Fémina el hermoso trabajo del Sr.
femina_005915,femina,5915,Joaquin Ma.
femina_005916,femina,5916,"Bobea intitulado Fiaé lua, escrito hace algunos años, apropósito del 12 de Octubre."
femina_005917,femina,5917,"Los excursionistas porlorriqueños—Aunque tarde, creemos cumplir con un deber, no reseñando, puesya la prensa diaria lo ha hecho con lujo de detalles, pero si significando la grata impresión que dejó en nuestro animo la visita que nos hicieron connotados señores portorriqueños, el dia á del mes en curso."
femina_005918,femina,5918,"El Gobernador Militar de la vecina antilla, a compañado del Presidente de la Cámara de Delegados Sr."
femina_005919,femina,5919,Antonio R.
femina_005920,femina,5920,"Barceló i de distinguidos. representantes de la prensa, en amable excursión, visitaron primero nuestra Capital en donde fueron recibidos con desbordantes muestras de fraternidad i simpatía."
femina_005921,femina,5921,"Luego, pasaron a esta ciudad."
femina_005922,femina,5922,"La Redacción de la revista Fémina, aacompañada de la Directora de la escuela Industrial de señoritas, con flores a manos llenas, se dirigió en comisión hacia la carretera Mella”a lcn los excursionistas."
femina_005923,femina,5923,"Ya, a algunos kilómetros de dicha carretera, nuestra comisión, uniéndose a una parte de ellos, (a los periodistas) regresó, tomándose el primer brindis de honor en el hogar de nuestra Redactora de Canino."
femina_005924,femina,5924,El Olub Unitario Portorriqueño se colocó a la altura de su deber.
femina_005925,femina,5925,"Allí se oyeron bellos discursos de cordialidad, simpatíai fraternidad, pronunciados por algunos de los distinguidos visitantes i por el Ledo."
femina_005926,femina,5926,O.
femina_005927,femina,5927,"Berroa, en nombre del Colegio de Abogados ¡el Sr."
femina_005928,femina,5928,"Antonio Herrero, portorriqueño residente en la Romana."
femina_005929,femina,5929,Cuando nos dejaba oir su sonoroi atrayente verbo el Sr.
femina_005930,femina,5930,"Antonio Barceló, Representante genuino de Puerto Rico, fué interrumpido por la florida oferta que a nombre de la revista Fémina. 1 de la Escuela Iudustral de Señoritas le hiciera, la dulce i simpática Sta."
femina_005931,femina,5931,Dulce Ma.
femina_005932,femina,5932,Morales.
femina_005933,femina,5933,"El orador, así interrumpido, con emocionantes frases llenas de sonoridad ¡recíproco afecto, demostró su simpatía i admiración hacia la mujer dominicana i hacia la Antilla que estrechaba fraternalmente a los hijos de Hostos i Betances."
femina_005934,femina,5934,"Nota —El Presidente del Club Unitario Puertorriqueño, Sr."
femina_005935,femina,5935,"Jaime Mendez, da las gracias a las personas que contribuyeron a la simpática recepción, mientras nosotras despedimes a los distinguidos visitantes con expresión de alta cordialidad y simpatía."
femina_005936,femina,5936,"Pedrito Duran iPepen—Alegra las páginas de esta edición el grabado del simpático niñito Pedro Victorianó Duran iPepen, vástago mimado de los esposos Ledo."
