sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras
femina_005651,femina,5651,mujer,mujer,"Esta simpática revista de Macoris del Sudeste, dedicada a la mujer, ha lanzado a la publicidad con motivo de su primer aniversario, una nutrida edición que enaltece y honra el propósito cultural de su Cuerpo Directivo donde empeña sus altos ideales nuestra compañera en la prensa, Srta.",esta simpatica revista de macoris del sudeste dedicada a la mujer ha lanzado a la publicidad con motivo de su primer aniversario una nutrida edicion que enaltece y honra el proposito cultural de su cuerpo directivo donde empena sus altos ideales nuestra companera en la prensa srta,47
femina_005652,femina,5652,mujer,mujer,"Petronila Angélica Gómez su Directora—Administradora. «Ecos del Valles que amerita la labor rendida por esas cultas e inteligentes damas, les envia sus parabienes deseando, a la vez. que cumpla muchos aniversarios más para prestigio de la mujer dominicana.",petronila angelica gomez su directora administradora ecos del valles que amerita la labor rendida por esas cultas e inteligentes damas les envia sus parabienes deseando a la vez que cumpla muchos aniversarios mas para prestigio de la mujer dominicana,39
femina_005652,femina,5652,mujer,damas,"Petronila Angélica Gómez su Directora—Administradora. «Ecos del Valles que amerita la labor rendida por esas cultas e inteligentes damas, les envia sus parabienes deseando, a la vez. que cumpla muchos aniversarios más para prestigio de la mujer dominicana.",petronila angelica gomez su directora administradora ecos del valles que amerita la labor rendida por esas cultas e inteligentes damas les envia sus parabienes deseando a la vez que cumpla muchos aniversarios mas para prestigio de la mujer dominicana,39
femina_005655,femina,5655,mujer,mujer,"Fémina Página 10 Por el Mundo Social “Los Derechos de la Mujer"".—Este es el título de un importante libro que por correo certificado hemos recibido, escrito por el Sr.",femina pagina 10 por el mundo social los derechos de la mujer este es el titulo de un importante libro que por correo certificado hemos recibido escrito por el sr,30
femina_005655,femina,5655,feminismo,derechos de la mujer,"Fémina Página 10 Por el Mundo Social “Los Derechos de la Mujer"".—Este es el título de un importante libro que por correo certificado hemos recibido, escrito por el Sr.",femina pagina 10 por el mundo social los derechos de la mujer este es el titulo de un importante libro que por correo certificado hemos recibido escrito por el sr,30
femina_005658,femina,5658,mujer,mujer,"Hojeando Los derechos de la Mujer"", hemos visto que su autor hace en él, en defensa de la Mujer, una gran reforma a la Legislación Política iCivil de su país.",hojeando los derechos de la mujer hemos visto que su autor hace en el en defensa de la mujer una gran reforma a la legislacion politica icivil de su pais,30
femina_005658,femina,5658,feminismo,derechos de la mujer,"Hojeando Los derechos de la Mujer"", hemos visto que su autor hace en él, en defensa de la Mujer, una gran reforma a la Legislación Política iCivil de su país.",hojeando los derechos de la mujer hemos visto que su autor hace en el en defensa de la mujer una gran reforma a la legislacion politica icivil de su pais,30
femina_005659,femina,5659,feminismo,feminista,"A reserva de escribir luego un serio idetenido, juicio sobre libro tan interesante, nos complacemos por ahora, en acusar recibo de él, i enviar las gracias al eminente escritor, feminista, ialto, político uruguayo.",a reserva de escribir luego un serio idetenido juicio sobre libro tan interesante nos complacemos por ahora en acusar recibo de el i enviar las gracias al eminente escritor feminista ialto politico uruguayo,33
femina_005667,femina,5667,raza,blanca,"Domingo, el respeta do anciano Pedro Pablo Hernandez, de vida ejemplar i de alma blanca.",domingo el respeta do anciano pedro pablo hernandez de vida ejemplar i de alma blanca,15
femina_005668,femina,5668,hogar,familia,"Deja una numerosa ¡apreciada familia, emparentada con nuestra Directora.",deja una numerosa apreciada familia emparentada con nuestra directora,9
femina_005669,femina,5669,religion,dios,"Mientras rogamos a Dios por el descanso del alma del anciano fenecido, enviamos nuestro pésame a sus afligidos deudos.",mientras rogamos a dios por el descanso del alma del anciano fenecido enviamos nuestro pesame a sus afligidos deudos,19
femina_005670,femina,5670,mujer,esposa,"Bienvenida—Se la damos a la distinguida señora Dor ña Sara Simounet de Marin, esposa de nuestro amigo el Sr.",bienvenida se la damos a la distinguida senora dor na sara simounet de marin esposa de nuestro amigo el sr,20
femina_005670,femina,5670,hogar,esposa,"Bienvenida—Se la damos a la distinguida señora Dor ña Sara Simounet de Marin, esposa de nuestro amigo el Sr.",bienvenida se la damos a la distinguida senora dor na sara simounet de marin esposa de nuestro amigo el sr,20
femina_005685,femina,5685,patria,patriota,"Duermna en paz el ilustre pensador, patriota hasta su muerte, y nos unimos al duelo de la antilla hermana.",duermna en paz el ilustre pensador patriota hasta su muerte y nos unimos al duelo de la antilla hermana,19
femina_005688,femina,5688,colonialismo,autonomía,Tambien hemos recibido Hispano America otro periódico de Tegucigalpa (Honduras) que la bora por la autonomía i unión de Centro América.,tambien hemos recibido hispano america otro periodico de tegucigalpa honduras que la bora por la autonomia i union de centro america,21
femina_005694,femina,5694,mujer,señorita,"Señorita Ramirez. —Tenemos el gusto de saludar a la simpática señorita Josefina Bamirez, profesora Normal, recienllegada de Pto.",senorita ramirez tenemos el gusto de saludar a la simpatica senorita josefina bamirez profesora normal recienllegada de pto,18
femina_005695,femina,5695,hogar,casa,"Rico, i quien se hospeda en casa de su tía la Sra.",rico i quien se hospeda en casa de su tia la sra,12
femina_005701,femina,5701,mujer,esposa,"Nuevo ciudadano —La esposa del Señor Teófilo Ceára ha obsequiado a este con un hermoso varon, segundo en el sexo ¡en la prole.",nuevo ciudadano la esposa del senor teofilo ceara ha obsequiado a este con un hermoso varon segundo en el sexo en la prole,23
femina_005701,femina,5701,hogar,esposa,"Nuevo ciudadano —La esposa del Señor Teófilo Ceára ha obsequiado a este con un hermoso varon, segundo en el sexo ¡en la prole.",nuevo ciudadano la esposa del senor teofilo ceara ha obsequiado a este con un hermoso varon segundo en el sexo en la prole,23
femina_005707,femina,5707,mujer,mujer,"AÑO 2 ""FEMINA"" NO. 29 Archivo General de la Nación HEMEROTECA QVI RATE VELIVOLA OCCEDVOS PENETRAVITAPIDOS PRIMVS ET AMERICAM NOBILITAVIT HVMVM CHRISTOPHORVS COLVMBVUS LIGVR, INDIARV PRIM INVET Ac 1492 ASTRORVM CONSVLT, ET IPSO NOBILIS AVSV CHRISTOPHOR TALIFRONTE COLVMB ERAT Anchivo General de la Nación HEMEROTECA FEMINA REVISTA DE LITERATURA, CIENGIAS Y ARTES GONSAGRADA A LA MUJER.",ano 2 femina no 29 archivo general de la nacion hemeroteca qvi rate velivola occedvos penetravitapidos primvs et americam nobilitavit hvmvm christophorvs colvmbvus ligvr indiarv prim invet ac 1492 astrorvm consvlt et ipso nobilis avsv christophor talifronte colvmb erat anchivo general de la nacion hemeroteca femina revista de literatura ciengias y artes gonsagrada a la mujer,56
femina_005707,femina,5707,patria,nación,"AÑO 2 ""FEMINA"" NO. 29 Archivo General de la Nación HEMEROTECA QVI RATE VELIVOLA OCCEDVOS PENETRAVITAPIDOS PRIMVS ET AMERICAM NOBILITAVIT HVMVM CHRISTOPHORVS COLVMBVUS LIGVR, INDIARV PRIM INVET Ac 1492 ASTRORVM CONSVLT, ET IPSO NOBILIS AVSV CHRISTOPHOR TALIFRONTE COLVMB ERAT Anchivo General de la Nación HEMEROTECA FEMINA REVISTA DE LITERATURA, CIENGIAS Y ARTES GONSAGRADA A LA MUJER.",ano 2 femina no 29 archivo general de la nacion hemeroteca qvi rate velivola occedvos penetravitapidos primvs et americam nobilitavit hvmvm christophorvs colvmbvus ligvr indiarv prim invet ac 1492 astrorvm consvlt et ipso nobilis avsv christophor talifronte colvmb erat anchivo general de la nacion hemeroteca femina revista de literatura ciengias y artes gonsagrada a la mujer,56
femina_005717,femina,5717,patria,patria,"Marti—Hermano Eugenio María; qué pasa en la Patria Central nuestra? Hostos—Nada de anormal, porque lo normal allí es lo anormal.",marti hermano eugenio maria que pasa en la patria central nuestra hostos nada de anormal porque lo normal alli es lo anormal,22
femina_005719,femina,5719,religion,moral,"Hostos—Escrito está en mi “Moral Social todo cuanto ha de pasar en nuestras Patrias, puesto que cuando Tú y Yó escribíamos para estas Patrias, el Yó trascendental de ""álguien que está muy alto"" ponía en nuestrós lápices su soplo divino.",hostos escrito esta en mi moral social todo cuanto ha de pasar en nuestras patrias puesto que cuando tu y yo escribiamos para estas patrias el yo trascendental de alguien que esta muy alto ponia en nuestros lapices su soplo divino,41
femina_005720,femina,5720,religion,moral,"Marti—Y. ... qué quisiste tú decir a las gentes cuando hablaste en tu precioso Código de Moral de ""que no puede haber reacción del Derecho en los pueblos donde no ha habido acción del Derecho? Hostos—Sencillamente; eso, que no puede haber reacción donde no ha habido acción.... arde en guerra insana, y en donde también Marti—Sí; pero el Derecho—como basamenta de felicidad en la equidad—ha de crearse en estos pueblos só pena de que sean convertidos los hombres en tigres o chacales.",marti y que quisiste tu decir a las gentes cuando hablaste en tu precioso codigo de moral de que no puede haber reaccion del derecho en los pueblos donde no ha habido accion del derecho hostos sencillamente eso que no puede haber reaccion donde no ha habido accion arde en guerra insana y en donde tambien marti si pero el derecho como basamenta de felicidad en la equidad ha de crearse en estos pueblos so pena de que sean convertidos los hombres en tigres o chacales,86
femina_005721,femina,5721,patria,nacional,"Hostos—Efectivamente; se han de hermanar las voluntades y fundir las almas, todas en una gran alma nacional.",hostos efectivamente se han de hermanar las voluntades y fundir las almas todas en una gran alma nacional,18
femina_005724,femina,5724,raza,latina,"Marti—Tienes razón; yo creo también. que la común necesidad reunirá a las 20 Repúblicas del Habla Común en una Potencia de primer orden que se denominará Los Estados Unidos de la América Latina que será la balanza del Nuevo Mundo y el balancín del desquiciado Mundo que hoy arde en guerra insana, y en donde también -Tú lo dijiste—se habrán de creár—por Ley Fata!—Los Estados Unidos de Europa, tal vez mañana....",marti tienes razon yo creo tambien que la comun necesidad reunira a las 20 republicas del habla comun en una potencia de primer orden que se denominara los estados unidos de la america latina que sera la balanza del nuevo mundo y el balancin del desquiciado mundo que hoy arde en guerra insana y en donde tambien tu lo dijiste se habran de crear por ley fata los estados unidos de europa tal vez manana,75
femina_005724,femina,5724,colonialismo,estados unidos,"Marti—Tienes razón; yo creo también. que la común necesidad reunirá a las 20 Repúblicas del Habla Común en una Potencia de primer orden que se denominará Los Estados Unidos de la América Latina que será la balanza del Nuevo Mundo y el balancín del desquiciado Mundo que hoy arde en guerra insana, y en donde también -Tú lo dijiste—se habrán de creár—por Ley Fata!—Los Estados Unidos de Europa, tal vez mañana....",marti tienes razon yo creo tambien que la comun necesidad reunira a las 20 republicas del habla comun en una potencia de primer orden que se denominara los estados unidos de la america latina que sera la balanza del nuevo mundo y el balancin del desquiciado mundo que hoy arde en guerra insana y en donde tambien tu lo dijiste se habran de crear por ley fata los estados unidos de europa tal vez manana,75
femina_005727,femina,5727,patria,pueblo,Sa.) Fémina Página 2 LA SANTA MARIA ABORDO! que el alba asoma. y ya suena la campana de la Rábida lejana; ya en la crujiente maroma. tendida la vela toma el viento gallarda nave: ya cruza agorera un ave; y el pueblo triste en la playa. esperando á que se vaya la flota á mar que no sabe.,sa femina pagina 2 la santa maria abordo que el alba asoma y ya suena la campana de la rabida lejana ya en la crujiente maroma tendida la vela toma el viento gallarda nave ya cruza agorera un ave y el pueblo triste en la playa esperando a que se vaya la flota a mar que no sabe,58
femina_005738,femina,5738,raza,raza,"Mientras la huérfana flota corre á dar la extraña nueva que al orbe agite y conmueva; acá en la Antilla remota indomable raza brota á morir por su derecho, y á oponer desnudo el pecho lla primera á la Conquista; y como débil arista. el fuerte cayó deshecho!...",mientras la huerfana flota corre a dar la extrana nueva que al orbe agite y conmueva aca en la antilla remota indomable raza brota a morir por su derecho y a oponer desnudo el pecho lla primera a la conquista y como debil arista el fuerte cayo deshecho,48
femina_005742,femina,5742,religion,dios,"OSADIA acaso pueda parecer, ante la rancia opinión de fanáticos sustentadores del catolicismo, que rubremos americanizando todo lo mas que se pueda este humilde trabajo, con las palabras salidas de los labios de Dios al esparcir la luz por el Universo, allá en los alboresdel Génesis; osadía, llamarán, sí, el que digamos, alentados de un entusiasmo sin límites, que el ñué luo de la América, es obra, no de la palabra como el “ñat lug” de Dios, sino de la acción audaz del hombre mas grande y eminente que se honra la tierra de haber producido allá en las regiones meridionales de la antigua Europa.",osadia acaso pueda parecer ante la rancia opinion de fanaticos sustentadores del catolicismo que rubremos americanizando todo lo mas que se pueda este humilde trabajo con las palabras salidas de los labios de dios al esparcir la luz por el universo alla en los alboresdel genesis osadia llamaran si el que digamos alentados de un entusiasmo sin limites que el nue luo de la america es obra no de la palabra como el nat lug de dios sino de la accion audaz del hombre mas grande y eminente que se honra la tierra de haber producido alla en las regiones meridionales de la antigua europa,105
femina_005744,femina,5744,educacion,ciencia,"El facta est lun; que a la cual nuestras frases dedicamos en señal de respe to y gratitud, es a la luz de la civilización que Cristobal Colón vino a esparcir en América, completando el mundo trunco de los antiguos y probando una vez mas la redondez de él? Aquel “hágase la luz” del Creador está discutidísimo, y sigue discutiéndose con la ciencia; ella astronómica, matemáticamente, saca a colación teorías muy respetables y pruebas numéricas formidables; este Fiatlua de Colón está probado por la historia y apoyado por la iencia y con ellas hermanadas basta para demostrar la verdad.",el facta est lun que a la cual nuestras frases dedicamos en senal de respe to y gratitud es a la luz de la civilizacion que cristobal colon vino a esparcir en america completando el mundo trunco de los antiguos y probando una vez mas la redondez de el aquel hagase la luz del creador esta discutidisimo y sigue discutiendose con la ciencia ella astronomica matematicamente saca a colacion teorias muy respetables y pruebas numericas formidables este fiatlua de colon esta probado por la historia y apoyado por la iencia y con ellas hermanadas basta para demostrar la verdad,99
femina_005745,femina,5745,religion,religión,"Empero, no es propósito nuestro establecer. disidencias entre la religión y el Fiut lua de la América, y si acaso somos exajerados en las demostraciones, en las pruebas, culpa es dei entusiasmo que embarga nuestro ánimo, y que atropellando el arte, pero sacando ilesa la verdad, hace que nuestra pluma escriba, que nuestros labios hablen concepciones mas del alma que de la intelijencia.",empero no es proposito nuestro establecer disidencias entre la religion y el fiut lua de la america y si acaso somos exajerados en las demostraciones en las pruebas culpa es dei entusiasmo que embarga nuestro animo y que atropellando el arte pero sacando ilesa la verdad hace que nuestra pluma escriba que nuestros labios hablen concepciones mas del alma que de la intelijencia,63
femina_005748,femina,5748,educacion,ciencia,"Y Colón, persistente siempre en su pensar tan exacto y en su sentir tan noble, pidiendo una protección hoy, acorriendo a otra después y al fin de vejámenes y calificitivos. de loco, obtuvo de los Reyes de España el auxilio pecesario para emprender camino tan largo, acompañado de ignorantes que no por dían creer en nada, porque quien no sabe duda y solo el que se empapa en la verdad de la ciencia, asegura y descubre como aseguró y descubrió Colón tierras que iujustamente se llaman americanas.",y colon persistente siempre en su pensar tan exacto y en su sentir tan noble pidiendo una proteccion hoy acorriendo a otra despues y al fin de vejamenes y calificitivos de loco obtuvo de los reyes de espana el auxilio pecesario para emprender camino tan largo acompanado de ignorantes que no por dian creer en nada porque quien no sabe duda y solo el que se empapa en la verdad de la ciencia asegura y descubre como aseguro y descubrio colon tierras que iujustamente se llaman americanas,87
femina_005751,femina,5751,raza,blanco,"Ni Marco Polo, ni Juan de Bethencourt, colonizador de las Canarias; ni don Enrique el Navegante, descubridor de la isla Madera; ni Gon zalo Zarco y Tristán VazPeixeira, arrastrados hasta el islote que llamaron Puerto Santo; ni los que doblaron el cabo Bajador: Guillianes y Gonzalez Baldaya; ni Antonio Gonzales y Nuno Tristán, que llegaron hasta el Cabo Blanco; ni Cada Mosto que dobló el Verde, ni Diaz y Diego Cain, ni ninguno en fin, que los nantas habidos antes y en la época del que en vida tuvo preseas de hierro y en muerte laureles de infinita gloria, llegó siquiera a la mitad de ese camino de agua al que se lanzó así como práctico costanero emprende su corto itineral rio al rededor de pequeña porción de tierra.",ni marco polo ni juan de bethencourt colonizador de las canarias ni don enrique el navegante descubridor de la isla madera ni gon zalo zarco y tristan vazpeixeira arrastrados hasta el islote que llamaron puerto santo ni los que doblaron el cabo bajador guillianes y gonzalez baldaya ni antonio gonzales y nuno tristan que llegaron hasta el cabo blanco ni cada mosto que doblo el verde ni diaz y diego cain ni ninguno en fin que los nantas habidos antes y en la epoca del que en vida tuvo preseas de hierro y en muerte laureles de infinita gloria llego siquiera a la mitad de ese camino de agua al que se lanzo asi como practico costanero emprende su corto itineral rio al rededor de pequena porcion de tierra,129
femina_005757,femina,5757,religion,dios,"Respecto a la deificación de Colón grandes han sido las dificultades que se han presentado de parte del Vaticano y toda la santa sede, y sin embargo él ni mas ni menos ha hecho lo que dicen que hizo el Dios Mistico de los fanáticos, crear un mundo, porque creó el hemisferio Occidental, o mejor dicho completó la obra de Dios agregando la América a los antiguos continentes.",respecto a la deificacion de colon grandes han sido las dificultades que se han presentado de parte del vaticano y toda la santa sede y sin embargo el ni mas ni menos ha hecho lo que dicen que hizo el dios mistico de los fanaticos crear un mundo porque creo el hemisferio occidental o mejor dicho completo la obra de dios agregando la america a los antiguos continentes,68
femina_005758,femina,5758,religion,dios,"Pronunció el ñat lug desde el Puerto de Palos y al cabo de dos me ses y nueve días la luz americana brilló en el hachón de salvaje pescador para convertirse en la esplendorosa luz de toda una civilización invasora, de toda una civilización que traía consigo el atrevido nauta en pago de un portentoso descubrimiento, como lo fué el de esta parte del planeta, que hoy en conmemoración del cuarto centenario del día en que por primera vez plantas españolas hallaron sus territorios eleva sus preces por él, Dios de las Américas, por él, que como Cristo pagó con el martirio los bienes hechos a la humanidad.",pronuncio el nat lug desde el puerto de palos y al cabo de dos me ses y nueve dias la luz americana brillo en el hachon de salvaje pescador para convertirse en la esplendorosa luz de toda una civilizacion invasora de toda una civilizacion que traia consigo el atrevido nauta en pago de un portentoso descubrimiento como lo fue el de esta parte del planeta que hoy en conmemoracion del cuarto centenario del dia en que por primera vez plantas espanolas hallaron sus territorios eleva sus preces por el dios de las americas por el que como cristo pago con el martirio los bienes hechos a la humanidad,108
femina_005759,femina,5759,hogar,hijos,"Colón, el más atrevido navegante de su siglo y los que le precedieron, vino a acentuar mas los principios científicos respecto a la forma del planeta; vino a justificar este verso de Gaglinfti: Unus erat mundus; duo sunt, ait iste: fuese, y vino también a iniciar la civilización en este hemisferio Occidental, al que no llegó ninguno de los hijos de Noé, pobladores según el libro de las santas escrituras de las tres partes del mundo: Enropa, Asia y Africa.",colon el mas atrevido navegante de su siglo y los que le precedieron vino a acentuar mas los principios cientificos respecto a la forma del planeta vino a justificar este verso de gaglinfti unus erat mundus duo sunt ait iste fuese y vino tambien a iniciar la civilizacion en este hemisferio occidental al que no llego ninguno de los hijos de noe pobladores segun el libro de las santas escrituras de las tres partes del mundo enropa asia y africa,80
femina_005762,femina,5762,religion,dios,"Por eso cuando el alma se dilata, como en esta noche de luces y de ambiente perfumado, en que celébrase el cuarto centenario de un descubrimiento portentoso, se nos escapan de los labios trémulos las palabras: iloor a Colón y su América, es decir al Dios y su creación, porque hace cuatro siglos dijo: sea la luz” y la luz fué para las tierras occidentales.",por eso cuando el alma se dilata como en esta noche de luces y de ambiente perfumado en que celebrase el cuarto centenario de un descubrimiento portentoso se nos escapan de los labios tremulos las palabras iloor a colon y su america es decir al dios y su creacion porque hace cuatro siglos dijo sea la luz y la luz fue para las tierras occidentales,65
femina_005819,femina,5819,religion,cristiano,DOS hombres grandes: Jesucristo haciendo de dos mundos uno solo—El mundo cristiano.,dos hombres grandes jesucristo haciendo de dos mundos uno solo el mundo cristiano,13
femina_005838,femina,5838,religion,católica,"Ay!..., mas, pecaríamos de ingratos, si no diéramos puesto en el concierto universal a Doña Isabel la Católica, cuando sabemos que de su protección decidida, nacen las glorias del genovés y con él un nuevo mundo.",ay mas pecariamos de ingratos si no dieramos puesto en el concierto universal a dona isabel la catolica cuando sabemos que de su proteccion decidida nacen las glorias del genoves y con el un nuevo mundo,36
femina_005842,femina,5842,patria,pueblo,"Fémina Página 8 Los Muertos Etc... (Continuación de la 1a. pág) naciones de nuestra América, para echar las bases inconmóvibles de la Potencia más formidable del Mundo; puesto que todos los pueblos que se van a hermanar y a fundiren un gran Pueblo de Hermanos, son de igual origen, y atados están por los sagrados nexos de la misma Tradición, y de la misma Habla.",femina pagina 8 los muertos etc continuacion de la 1a pag naciones de nuestra america para echar las bases inconmovibles de la potencia mas formidable del mundo puesto que todos los pueblos que se van a hermanar y a fundiren un gran pueblo de hermanos son de igual origen y atados estan por los sagrados nexos de la misma tradicion y de la misma habla,65
femina_005844,femina,5844,patria,pueblo,"Hostos—Yo solo espero en el silencio del la tumba dominicana donde aún vive su vida inextinguible mi ánima gigante; la granfusión nacionalísima del Gran Pueblo Dominicano, para entonces, contigo de la mano, —invitar a Bolívar que aún vive en Venezuela, y en Chile y la Argentina, y en el Brasil y en Paraguay, y en Colombia y en Ecuador, y en Méjico mismo y Centro América, como en Cuba y Puerto Rico vivimos nosotros para la Obra América y hacer en un solo día lo que en el año 1822 deseó hacer El Libertador de la América. nuestra, siendo desairado por esos Estados Unidos del Norte América que hoy tememos....",hostos yo solo espero en el silencio del la tumba dominicana donde aun vive su vida inextinguible mi anima gigante la granfusion nacionalisima del gran pueblo dominicano para entonces contigo de la mano invitar a bolivar que aun vive en venezuela y en chile y la argentina y en el brasil y en paraguay y en colombia y en ecuador y en mejico mismo y centro america como en cuba y puerto rico vivimos nosotros para la obra america y hacer en un solo dia lo que en el ano 1822 deseo hacer el libertador de la america nuestra siendo desairado por esos estados unidos del norte america que hoy tememos,111
femina_005844,femina,5844,colonialismo,estados unidos,"Hostos—Yo solo espero en el silencio del la tumba dominicana donde aún vive su vida inextinguible mi ánima gigante; la granfusión nacionalísima del Gran Pueblo Dominicano, para entonces, contigo de la mano, —invitar a Bolívar que aún vive en Venezuela, y en Chile y la Argentina, y en el Brasil y en Paraguay, y en Colombia y en Ecuador, y en Méjico mismo y Centro América, como en Cuba y Puerto Rico vivimos nosotros para la Obra América y hacer en un solo día lo que en el año 1822 deseó hacer El Libertador de la América. nuestra, siendo desairado por esos Estados Unidos del Norte América que hoy tememos....",hostos yo solo espero en el silencio del la tumba dominicana donde aun vive su vida inextinguible mi anima gigante la granfusion nacionalisima del gran pueblo dominicano para entonces contigo de la mano invitar a bolivar que aun vive en venezuela y en chile y la argentina y en el brasil y en paraguay y en colombia y en ecuador y en mejico mismo y centro america como en cuba y puerto rico vivimos nosotros para la obra america y hacer en un solo dia lo que en el ano 1822 deseo hacer el libertador de la america nuestra siendo desairado por esos estados unidos del norte america que hoy tememos,111
femina_005852,femina,5852,hogar,hogar,DURAN Y PEPEN Alegre y simpático niñito que hace feliz el hogar de sus amantes padres..,duran y pepen alegre y simpatico ninito que hace feliz el hogar de sus amantes padres,16
femina_005855,femina,5855,patria,patria,"El Invierno—la estación— en mi Patria no es muy triste. y muy pronto se reviste de bellezas la creación Más del alma los inviernos, ¡Qué horribles y tristes son!...",el invierno la estacion en mi patria no es muy triste y muy pronto se reviste de bellezas la creacion mas del alma los inviernos que horribles y tristes son,30
femina_005859,femina,5859,mujer,señorita,Señorita Petronila Angélica Gómez.,senorita petronila angelica gomez,4
femina_005863,femina,5863,educacion,ciencia,"Siga usted, suave e ilustrada amiga mía, cultivando el divino arte y la gaya ciencia de la Poesía, no ya con las esperanzas, sino con la certeza, de que si el buen Dios le conserva la vida, como yo le ruego, será Usted muy prento laurcada.",siga usted suave e ilustrada amiga mia cultivando el divino arte y la gaya ciencia de la poesia no ya con las esperanzas sino con la certeza de que si el buen dios le conserva la vida como yo le ruego sera usted muy prento laurcada,46
femina_005863,femina,5863,religion,dios,"Siga usted, suave e ilustrada amiga mía, cultivando el divino arte y la gaya ciencia de la Poesía, no ya con las esperanzas, sino con la certeza, de que si el buen Dios le conserva la vida, como yo le ruego, será Usted muy prento laurcada.",siga usted suave e ilustrada amiga mia cultivando el divino arte y la gaya ciencia de la poesia no ya con las esperanzas sino con la certeza de que si el buen dios le conserva la vida como yo le ruego sera usted muy prento laurcada,46
femina_005878,femina,5878,educacion,cultura,"Yo siempre lo he considerado a Ud. de los de primera fila por su cultura y caballerosidad, y al acatar sus palabras alentadoras, hago aprecio muy sincero de sus consejos y sabias advertencias como saludables lecciones a mi mejoramiento intelectivo.",yo siempre lo he considerado a ud de los de primera fila por su cultura y caballerosidad y al acatar sus palabras alentadoras hago aprecio muy sincero de sus consejos y sabias advertencias como saludables lecciones a mi mejoramiento intelectivo,40
femina_005887,femina,5887,mujer,señorita,"Señorita: El Gomité de Festejos del Día de la Raza suele incluir en el programa de los festivales conmemorativos del aniversario del descubrimiento de América, la celebración de un concurso científico literario.",senorita el gomite de festejos del dia de la raza suele incluir en el programa de los festivales conmemorativos del aniversario del descubrimiento de america la celebracion de un concurso cientifico literario,32
femina_005887,femina,5887,raza,raza,"Señorita: El Gomité de Festejos del Día de la Raza suele incluir en el programa de los festivales conmemorativos del aniversario del descubrimiento de América, la celebración de un concurso científico literario.",senorita el gomite de festejos del dia de la raza suele incluir en el programa de los festivales conmemorativos del aniversario del descubrimiento de america la celebracion de un concurso cientifico literario,32
femina_005888,femina,5888,educacion,ciencia,"El verificado en Octubre de 1922, llamado Juegos Florales Hispano-Dominicanos, revistió inusitado esplendor, a pesar de estar circunscrito a los hombres de letras y de ciencia, de habla castellano, residentes en este país, Del éxito alcanzado entonces se ha tomado pié para dar cabida en el que ha de celebrarse en el presente año, con el nombre de Concurso Clientifico Literario Hispano Antillano, a los intelectuales de las tres Grandes Antillas de origen español, esto es, a cubanos, puertorriqueños y domicanos.",el verificado en octubre de 1922 llamado juegos florales hispano dominicanos revistio inusitado esplendor a pesar de estar circunscrito a los hombres de letras y de ciencia de habla castellano residentes en este pais del exito alcanzado entonces se ha tomado pie para dar cabida en el que ha de celebrarse en el presente ano con el nombre de concurso clientifico literario hispano antillano a los intelectuales de las tres grandes antillas de origen espanol esto es a cubanos puertorriquenos y domicanos,82
femina_005889,femina,5889,educacion,cultura,"El fin inmediato que se persigue es que el Concurso de este año alcance más alta significación y más provechosos frutos merced a la valiosa contribución que aporte la cultura de Cuba y Puerto Rico; pero a la clara inteligencia de Ud, no permanecerá oculta la consecuencia efectiva que tendrá este Concurso interantillano en deseable acercamiento espiritual de los tres pueblos en él representados.",el fin inmediato que se persigue es que el concurso de este ano alcance mas alta significacion y mas provechosos frutos merced a la valiosa contribucion que aporte la cultura de cuba y puerto rico pero a la clara inteligencia de ud no permanecera oculta la consecuencia efectiva que tendra este concurso interantillano en deseable acercamiento espiritual de los tres pueblos en el representados,64
femina_005889,femina,5889,educacion,inteligencia,"El fin inmediato que se persigue es que el Concurso de este año alcance más alta significación y más provechosos frutos merced a la valiosa contribución que aporte la cultura de Cuba y Puerto Rico; pero a la clara inteligencia de Ud, no permanecerá oculta la consecuencia efectiva que tendrá este Concurso interantillano en deseable acercamiento espiritual de los tres pueblos en él representados.",el fin inmediato que se persigue es que el concurso de este ano alcance mas alta significacion y mas provechosos frutos merced a la valiosa contribucion que aporte la cultura de cuba y puerto rico pero a la clara inteligencia de ud no permanecera oculta la consecuencia efectiva que tendra este concurso interantillano en deseable acercamiento espiritual de los tres pueblos en el representados,64
femina_005894,femina,5894,raza,raza,"Femina Por el Mundo Social Página 10 La velada del 12 de Octubre—Fué un triunfo para la casa de España i para sus dignos organizadores, la velada del Concurso Científico-Literario Hispano Antillano, que én celebración del Dia de la Raza tuvo efecto en el teatro Colón, el día 12 de Octubre, en Sto.",femina por el mundo social pagina 10 la velada del 12 de octubre fue un triunfo para la casa de espana i para sus dignos organizadores la velada del concurso cientifico literario hispano antillano que en celebracion del dia de la raza tuvo efecto en el teatro colon el dia 12 de octubre en sto,55
femina_005894,femina,5894,hogar,casa,"Femina Por el Mundo Social Página 10 La velada del 12 de Octubre—Fué un triunfo para la casa de España i para sus dignos organizadores, la velada del Concurso Científico-Literario Hispano Antillano, que én celebración del Dia de la Raza tuvo efecto en el teatro Colón, el día 12 de Octubre, en Sto.",femina por el mundo social pagina 10 la velada del 12 de octubre fue un triunfo para la casa de espana i para sus dignos organizadores la velada del concurso cientifico literario hispano antillano que en celebracion del dia de la raza tuvo efecto en el teatro colon el dia 12 de octubre en sto,55
